股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
603077.SH,和邦生物,2.29,10.096153846153845,涨停,1,0, 13:57:24, 14:08:21,中报预增+草甘膦+蛋氨酸+磷矿,,,,17,603077
603222.SH,济民健康,9.94,9.955752212389385,涨停,1,0, 14:44:56, 15:00:02,集成电路+AI芯片+创新药+医疗器械,,,,17,603222
001388.SZ,信通电子,32.44,10.003390979993217,涨停,2,0, 09:32:42, 09:32:42,高送转+防冰机器人+电网设备,,,,33,001388
600829.SH,人民同泰,8.99,10.036719706242353,涨停,1,0, 09:40:01, 09:40:55,医药零售+医药流通+黑龙江国资,,,,17,600829
600497.SH,驰宏锌锗,9.79,9.999999999999988,涨停,1,0, 14:49:56, 14:50:38,半年度业绩预增+锗价上涨+铅锌龙头+央企,,,,17,600497
600186.SH,莲花控股,9.95,-9.954751131221732,跌停,0,1,,,, 09:31:24, 09:31:30,算力业务风险提示+业绩预增利好兑现+此前涨幅较大,17,600186
002838.SZ,道恩股份,34.63,10.006353240152485,涨停,1,0, 13:24:18, 14:27:42,机器人材料+乙丙橡胶扩产+DVA商业化,,,,33,002838
002484.SZ,江海股份,86.19,10.006381620931721,涨停,1,0, 13:28:03, 13:29:00,AI服务器电源+超级电容+浙江国资,,,,33,002484
603949.SH,雪龙集团,15.29,-10.005885815185401,跌停,0,2,,,, 09:25:01, 09:25:01,获利资金出逃+昨日振幅较大,17,603949
002379.SZ,宏桥控股,17.49,9.999999999999988,涨停,2,0, 13:54:51, 14:08:51,中报预增+电解铝+铝全产业链,,,,33,002379
002357.SZ,富临运业,9.25,9.988109393579071,涨停,1,0, 14:53:09, 14:53:09,2026中报预增+股权转让+客运龙头+低空经济,,,,33,002357
002829.SZ,星网宇达,18.44,-10.004880429477781,跌停,0,1,,,, 09:31:00, 09:31:00,公司澄清概念炒作+商业航天板块回调+此前连续涨停,33,002829
603137.SH,恒尚节能,32.37,9.989806320081541,涨停,2,0, 14:36:43, 14:36:43,拟收购存储公司+建筑幕墙+跨界转型,,,,17,603137
600759.SH,ST洲际,2.95,10.074626865671641,涨停,1,0, 14:42:03, 14:45:12,油气开采+控制权风险解除+ST板块,,,,22,600759
600293.SH,三峡新材,2.76,9.9601593625498,涨停,1,0, 09:53:58, 09:53:58,电子玻璃+高端玻璃转型+汽车玻璃+宜昌国资,,,,17,600293
300164.SZ,通源石油,11.38,20.042194092827007,涨停,1,0, 14:00:54, 14:00:54,油气开采+阿尔及利亚中标+射孔服务,,,,33,300164
600255.SH,鑫科材料,3.08,10.000000000000009,涨停,1,0, 09:36:11, 13:23:20,半年报预增+高速铜连接+铜合金板带+四川国资,,,,17,600255
000677.SZ,ST海龙,1.76,9.999999999999995,涨停,1,0, 14:55:18, 14:55:18,第一大股东增持+低空经济+帘子布,,,,33,000677
001270.SZ,铖昌科技,134.7,-10.002004409701344,跌停,0,2,,,, 09:32:12, 13:34:00,商业航天板块下跌+此前涨幅较大,33,001270
001226.SZ,拓山重工,46.38,10.00948766603417,涨停,1,0, 11:00:30, 11:00:30,钛合金+工程机械+一季报增长,,,,33,001226
605196.SH,华通线缆,25.26,10.017421602787458,涨停,1,0, 14:27:29, 14:27:29,电解铝+线缆与油服+一季报增长,,,,17,605196
000554.SZ,泰山石油,6.44,10.085470085470098,涨停,1,0, 09:32:09, 09:44:30,油气+国企改革,,,,33,000554
600785.SH,新华百货,7.7,-10.046728971962619,跌停,0,2,,,, 09:25:03, 15:30:57,控股股东股权转让终止+此前跌幅较大,17,600785
002523.SZ,天桥起重,3.15,10.139860139860142,涨停,1,0, 10:24:48, 14:24:03,业绩预增+机器人+铝电解专用起重设备+株洲国资,,,,33,002523
600470.SH,六国化工,5.63,-10.063897763578273,跌停,0,2,,,, 09:43:18, 14:22:54,半年度业绩预亏+前期炒作回调,17,600470
001229.SZ,魅视科技,42.07,-9.991442019683358,跌停,0,1,,,, 13:41:15, 13:41:15,半年度业绩预降+商业航天板块下挫+此前涨幅较大,33,001229
300444.SZ,双杰电气,8.56,-19.99999999999999,跌停,0,1,,,, 09:25:00, 09:32:45,被国家电网暂停中标资格+预计营收减少超12亿,33,300444
600491.SH,ST龙元,1.35,9.756097560975618,涨停,5,0, 11:20:55, 14:03:07,要约收购+建筑总包+绿色建筑,,,,22,600491
002532.SZ,天山铝业,12.25,9.96409335727109,涨停,1,0, 14:12:24, 14:29:51,电解铝+铝箔+中报预增+回购,,,,33,002532
600992.SH,贵绳股份,10.55,-9.982935153583616,跌停,0,1,,,, 09:30:51, 15:31:06,此前连续涨停+公司提示风险+业绩预亏,17,600992
003001.SZ,中岩大地,16.2,9.979633401221989,涨停,1,0, 14:51:03, 14:51:03,岩土固化剂+可控核聚变+核电,,,,33,003001
300209.SZ,行云科技,30.36,19.999999999999996,涨停,1,0, 13:07:39, 14:01:33,算力租赁涨价+AI硬件+中报预增,,,,33,300209
301100.SZ,风光股份,16.86,19.99999999999999,涨停,1,0, 14:03:12, 14:03:12,POE催化剂+化工+亏损收窄,,,,33,301100
002243.SZ,力合科创,6.85,9.951845906902074,涨停,1,0, 09:25:00, 09:25:00,东方算芯融资+AI投资+深圳国资,,,,33,002243
002384.SZ,东山精密,260.37,10.000000000000009,涨停,1,0, 13:03:39, 13:03:39,光芯片+光模块+AI PCB,,,,33,002384
002718.SZ,友邦吊顶,109.78,10.000000000000005,涨停,1,0, 10:38:51, 13:31:39,集成吊顶+智能家居+实控人变更,,,,33,002718
001389.SZ,广合科技,186.01,9.999999999999998,涨停,1,0, 09:52:03, 11:29:12,算力PCB+中报预增+海外产能释放,,,,33,001389
600343.SH,航天动力,22.46,-9.979959919839672,跌停,0,2,,,, 09:31:51, 09:31:51,商业航天板块下跌+公司澄清无关+资金净流出,17,600343
000636.SZ,风华高科,59.41,9.99814849102018,涨停,1,0, 14:50:00, 14:50:00,MLCC+半年报预增+广东国资,,,,33,000636
603580.SH,艾艾精工,33.75,10.00651890482399,涨停,1,0, 09:25:00, 09:25:00,控制权拟变更+复牌+轻型输送带+消费电子,,,,17,603580
000008.SZ,神州高铁,2.6,10.169491525423739,涨停,1,0, 09:25:00, 09:25:00,控制权变更+复牌+轨道交通+浙江国资,,,,33,000008
600844.SH,金煤科技,2.7,10.204081632653061,涨停,1,0, 09:30:27, 09:32:39,半年报预计扭亏+草酸扩产+煤化工,,,,17,600844
603489.SH,八方股份,26.44,9.983361064891858,涨停,1,0, 09:30:46, 09:30:46,中报预增+电踏车电机+力矩传感器,,,,17,603489
000078.SZ,ST海王,2.29,10.096153846153845,涨停,2,0, 10:08:33, 14:55:12,肿瘤早筛+高管增持+医药商业,,,,33,000078
603367.SH,辰欣药业,15.1,9.978150036416599,涨停,1,0, 13:08:13, 13:08:13,创新药+化学制药+特医食品,,,,17,603367
002208.SZ,合肥城建,18.79,-10.009578544061304,跌停,0,1,,,, 09:25:00, 09:30:54,半年度业绩预亏+前期涨幅较大,33,002208
002137.SZ,实益达,9.74,-9.981515711645102,跌停,0,2,,,, 09:25:00, 09:30:15,控股股东拟减持+宇树科技持股比例低,33,002137
000036.SZ,华联控股,4.63,9.976247030878858,涨停,1,0, 13:15:42, 14:38:15,房地产开发+物业管理+盐湖提锂,,,,33,000036
603466.SH,风语筑,11.61,10.047393364928897,涨停,1,0, 13:31:06, 13:31:06,具身智能+AI体验经济+中报预增,,,,17,603466
920821.BJ,则成电子,20.73,29.968652037617563,涨停,1,0, 13:21:16, 13:54:31,PCB概念+光模块+AI眼镜,,,,151,920821
603398.SH,*ST沐邦,11.65,-9.969088098918077,跌停,0,1,,,, 14:09:13, 14:44:10,孙公司预重整不确定性+诉讼风险+资金净流出,22,603398
002463.SZ,沪电股份,137.13,10.003208727739452,涨停,1,0, 13:04:30, 13:57:30,半年报预增+AI算力PCB+产能扩张,,,,33,002463
600403.SH,大有能源,5.12,10.107526881720423,涨停,1,0, 09:46:11, 09:46:11,中报减亏+煤炭+国企改革,,,,17,600403
605598.SH,上海港湾,30.29,-10.011883541295301,跌停,0,2,,,, 09:34:05, 09:34:05,商业航天板块下跌+异常波动公告+控股股东此前减持,17,605598
603042.SH,华脉科技,12.31,10.00893655049152,涨停,1,0, 09:30:38, 09:30:38,半年报预盈+光纤光缆+FPGA芯片,,,,17,603042
603197.SH,保隆科技,29.62,9.988860007426666,涨停,1,0, 09:34:01, 10:05:04,2026中报预增+智能驾驶+机器人+传感器,,,,17,603197
603730.SH,岱美股份,11.41,10.028929604628745,涨停,1,0, 13:23:43, 14:52:10,中报预增+特斯拉产业链+人形机器人+遮阳板龙头,,,,17,603730
000639.SZ,ST西王,1.58,9.722222222222232,涨停,1,0, 10:16:36, 14:27:00,中报扭亏+资产剥离+玉米油+高管增持,,,,33,000639
603698.SH,航天工程,35.71,-10.005040322580642,跌停,0,2,,,, 09:25:03, 09:25:03,澄清不涉及商业航天+此前涨幅较大+军工板块下跌,17,603698
002432.SZ,九安医疗,60.9,10.00722543352601,涨停,1,0, 13:03:39, 13:03:39,参股月之暗面+拟投资阶跃星辰+AI医疗,,,,33,002432
002457.SZ,青龙管业,12.76,-10.01410437235543,跌停,0,2,,,, 09:31:15, 13:28:30,异常波动公告+市盈率偏高+此前涨幅较大,33,002457
603339.SH,四方科技,14.38,-10.012515644555693,跌停,0,1,,,, 09:36:08, 15:09:38,液冷概念降温+此前涨幅较大+一季度业绩下滑,17,603339
600595.SH,中孚实业,6.36,10.034602076124568,涨停,1,0, 13:55:20, 13:55:32,电解铝+铝精深加工+半年报预增,,,,17,600595
002245.SZ,蔚蓝锂芯,20.89,10.005265929436558,涨停,1,0, 10:32:00, 13:00:18,中报预增+BBU电源+人形机器人+印尼建厂,,,,33,002245
002975.SZ,博杰股份,124.52,9.999999999999993,涨停,1,0, 13:04:18, 13:04:18,中报预增+AI服务器测试+MLCC设备,,,,33,002975
603928.SH,兴业股份,15.23,-9.988179669030739,跌停,0,2,,,, 09:31:41, 14:04:14,概念炒作降温+此前涨幅较大+股东减持,17,603928
300937.SZ,药易购,23.21,20.010341261633926,涨停,1,0, 10:06:24, 10:26:36,医药电商+连锁药房并购+AI医疗,,,,33,300937
603201.SH,常润股份,15.79,10.034843205574909,涨停,1,0, 14:39:50, 15:30:47,收购达峰智能+汽车电子+千斤顶龙头+跨境电商,,,,17,603201
300566.SZ,激智科技,33.4,20.01437297879986,涨停,1,0, 13:22:03, 13:32:39,光学膜+屏前膜+光伏胶膜,,,,33,300566
603186.SH,华正新材,177.01,9.998757146408156,涨停,1,0, 10:19:56, 14:38:29,半年报预增+覆铜板+AI算力,,,,17,603186
300912.SZ,凯龙高科,27.68,19.982661465106197,涨停,1,0, 13:58:39, 14:08:06,人形机器人+拟收购金旺达+尾气后处理,,,,33,300912
002115.SZ,三维通信,10.44,-10.000000000000002,跌停,0,1,,,, 09:31:21, 09:31:30,商业航天板块下跌+上涨回调+实控人减持+汇率损失影响利润,33,002115
