股票代码,股票简称,最新价,最新涨跌幅,涨跌停,连续涨停天数,连续跌停天数,首次涨停时间,最终涨停时间,涨停原因类别,首次跌停时间,最终跌停时间,跌停原因类型,market_code,code
000004.SZ,*ST国华,2.76,-5.154639175257744,跌停,0,6,,,, 09:25:00, 09:25:00,市值退市风险+连续风险提示+财务退市风险,33,000004
001211.SZ,双枪科技,38.01,10.014471780028948,涨停,2,0, 10:37:36, 11:09:57,金钢瓷放量+竹基禾塑托盘+全竹产业链,,,,33,001211
600433.SH,冠豪高新,4.4,10.000000000000009,涨停,1,0, 09:37:38, 09:57:14,土地收储补偿+一季报增长+氢能碳纸+央企,,,,17,600433
603828.SH,ST柯利达,4.8,-4.9504950495049505,跌停,0,1,,,, 09:25:03, 10:15:12,业绩预亏+此前立案调查+ST板块,22,603828
002620.SZ,ST瑞和,10.42,-5.013673655423889,跌停,0,1,,,, 09:39:15, 13:30:33,*ST风险+重整不确定+资金流出+超涨回调,33,002620
002181.SZ,粤传媒,14.34,9.969325153374237,涨停,1,0, 09:52:39, 09:52:39,AI应用+世界杯+广州国资,,,,33,002181
000632.SZ,三木集团,4.15,-9.978308026030367,跌停,0,1,,,, 09:25:00, 09:25:00,风险警示+业绩修正+诉讼判决,33,000632
600735.SH,ST新华锦,7.07,5.052005943536401,涨停,1,0, 09:25:04, 09:25:04,资金占用清偿+复牌+石墨新材料,,,,22,600735
002705.SZ,新宝股份,16.88,-9.97333333333334,跌停,0,1,,,, 10:30:36, 13:58:48,Labubu冰箱公布+此前涨幅较大,33,002705
300582.SZ,英飞特,15.73,19.98474446987034,涨停,1,0, 10:37:42, 10:37:42,一季报增长+LED驱动电源+储能,,,,33,300582
600693.SH,东百集团,11.53,10.019083969465637,涨停,1,0, 11:10:19, 11:10:19,一季报增长+首店经济+仓储物流ABS,,,,17,600693
002175.SZ,东方智造,2.63,10.041841004184091,涨停,1,0, 14:08:30, 14:29:03,智能物流+广西国资拟入主+*ST风险博弈,,,,33,002175
603726.SH,朗迪集团,24.62,10.00893655049152,涨停,1,0, 10:05:02, 10:59:02,机器人关节模组+先进封装+空调风叶,,,,17,603726
002691.SZ,冀凯股份,5.54,-9.918699186991875,跌停,0,2,,,, 09:25:00, 09:25:00,*ST风险+业绩预亏+年报推迟,33,002691
600636.SH,*ST国化,5.0,-4.942965779467677,跌停,0,1,,,, 09:25:02, 09:25:02,审计未定+退市风险+异常波动,22,600636
301500.SZ,飞南资源,30.32,19.98417095370004,涨停,1,0, 09:25:00, 10:08:48,一季报暴增+新能源材料+危废资源化,,,,33,301500
600084.SH,中信尼雅,5.93,-10.015174506828531,跌停,0,1,,,, 09:25:03, 09:25:03,*ST风险+年报预亏+营收低于3亿,17,600084
603021.SH,ST华鹏,7.53,-5.044136191677168,跌停,0,1,,,, 14:00:10, 14:10:52,业绩预亏+退市风险警示风险+此前20个交易日涨幅较大,22,603021
605006.SH,山东玻纤,11.34,9.990300678952467,涨停,1,0, 09:41:30, 09:41:30,玻纤涨价+风电纱+山东国资,,,,17,605006
600815.SH,厦工股份,4.27,10.05154639175257,涨停,1,0, 10:26:27, 10:41:15,工程装备+雅鲁藏布江水电+厦门国资,,,,17,600815
603610.SH,麒盛科技,16.71,10.00658327847269,涨停,1,0, 11:21:56, 11:21:56,脑机接口+智能电动床+适老化补贴,,,,17,603610
002210.SZ,飞马国际,2.74,10.04016064257028,涨停,1,0, 09:32:03, 09:32:03,一季度扭亏+固废处理+供应链服务,,,,33,002210
002484.SZ,江海股份,37.64,9.994155464640567,涨停,1,0, 10:01:18, 10:02:24,算力+超级电容器+浙江国资,,,,33,002484
603318.SH,水发燃气,12.53,10.008779631255477,涨停,4,0, 09:30:35, 14:29:23,氦气+燃气轮机掺氢+山东国资,,,,17,603318
001332.SZ,锡装股份,62.83,9.996498599439779,涨停,1,0, 09:30:00, 09:31:45,一季报大增+10转4派5+可控核聚变,,,,33,001332
600421.SH,*ST华嵘,4.52,-5.042016806722693,跌停,0,4,,,, 09:25:02, 09:25:02,业绩修正+退市风险+连续跌停,22,600421
002741.SZ,光华科技,22.26,9.980237154150213,涨停,1,0, 13:21:21, 13:23:42,PCB化学品+一季报高增,,,,33,002741
002225.SZ,濮耐股份,4.82,-9.906542056074755,跌停,0,1,,,, 09:25:00, 09:25:00,涉嫌走私被起诉+业绩下滑,33,002225
002569.SZ,*ST步森,13.34,5.039370078740162,涨停,1,0, 13:16:03, 13:41:30,控制权变更+扭亏预期+男装品牌+宝鸡国资,,,,33,002569
600736.SH,苏州高新,7.65,-9.999999999999996,跌停,0,1,,,, 09:31:10, 10:31:40,短线回调+联讯仪器持股比例较低,17,600736
603284.SH,林平发展,48.5,-10.001855631842643,跌停,0,1,,,, 10:45:36, 11:26:06,次新回调+此前涨幅较大,17,603284
688221.SH,前沿生物,22.74,19.999999999999996,涨停,1,0, 09:33:55, 14:45:31,小核酸+GSK合作+首季盈利,,,,17,688221
600707.SH,彩虹股份,8.88,10.037174721189597,涨停,1,0, 14:29:14, 14:49:28,玻璃基板+ITC胜诉+国企改革,,,,17,600707
000820.SZ,*ST节能,3.56,5.014749262536871,涨停,1,0, 11:28:54, 11:28:54,退市博弈+固废处理+冶金设计,,,,33,000820
000952.SZ,广济药业,7.35,10.029940119760479,涨停,1,0, 13:51:09, 13:51:09,维生素B2+大健康布局+减亏+湖北国资,,,,33,000952
002154.SZ,报喜鸟,3.99,9.917355371900834,涨停,1,0, 09:30:00, 09:31:42,一季报高增+C2M定制+多品牌矩阵+创投,,,,33,002154
600152.SH,维科技术,14.26,10.030864197530855,涨停,2,0, 13:01:14, 13:22:38,钠电储能+高倍率电池扩产+锂电产业链,,,,17,600152
603095.SH,越剑智能,19.05,9.988452655889148,涨停,1,0, 11:28:25, 13:31:58,AI验布机+高端装备+提质增效,,,,17,603095
600246.SH,万通发展,10.67,10.000000000000007,涨停,1,0, 10:38:15, 10:38:15,PCIe5.0芯片+商业航天+科技转型+房地产,,,,17,600246
002787.SZ,华源控股,19.24,-10.009354536950424,跌停,0,1,,,, 09:37:24, 09:37:24,异常波动+短期涨幅较大,33,002787
002717.SZ,ST岭南,1.43,-4.6666666666666705,跌停,0,1,,,, 09:31:09, 09:39:45,异常波动+退市风险警示风险,33,002717
600338.SH,西藏珠峰,24.83,10.013291980505086,涨停,2,0, 09:37:45, 10:20:42,盐湖提锂+业绩高增+资产聚焦,,,,17,600338
002469.SZ,三维化学,7.35,-10.036719706242353,跌停,0,1,,,, 09:40:36, 14:46:00,一季度亏损+业绩下滑,33,002469
600418.SH,江淮汽车,48.94,10.002247696111475,涨停,1,0, 13:02:18, 13:02:18,尊界200万新车+华为合作+安徽国资,,,,17,600418
301248.SZ,杰创智能,81.74,19.99412800939517,涨停,1,0, 10:24:18, 10:24:18,智算云服务+扭亏为盈+华为昇腾,,,,33,301248
600965.SH,福成股份,4.7,-9.961685823754781,跌停,0,1,,,, 09:25:00, 09:25:00,审计非标+*ST风险,17,600965
605336.SH,*ST帅电,16.53,5.019059720457439,涨停,2,0, 09:25:04, 09:25:04,退市保壳+集成灶+ST板块,,,,22,605336
600810.SH,神马股份,7.46,-10.012062726176106,跌停,0,1,,,, 09:25:03, 09:25:03,信披立案+年报亏损,17,600810
000565.SZ,渝三峡A,8.02,10.013717421124822,涨停,1,0, 10:15:54, 10:15:54,业绩大增+辐射制冷+航天涂料+重庆国资,,,,33,000565
600126.SH,杭钢股份,9.43,-10.019083969465655,跌停,0,1,,,, 09:32:03, 10:58:03,营收下滑+板块回调+资金流出+此前涨幅较大,17,600126
605138.SH,盛泰集团,7.43,10.074074074074069,涨停,1,0, 09:30:03, 09:30:03,一季报高增+一带一路+智慧纺纱,,,,17,605138
603721.SH,*ST天择,23.14,4.990925589836667,涨停,1,0, 13:29:18, 14:12:54,摘帽预期+扭亏+AI语料+长沙国资,,,,22,603721
002289.SZ,*ST宇顺,31.58,4.986702127659575,涨停,1,0, 09:31:39, 09:31:39,IDC并购+算力租赁+液晶显示+间接持股盛合晶微,,,,33,002289
600696.SH,*ST岩石,1.45,5.072463768115947,涨停,7,0, 13:21:11, 14:00:05,退市博弈+酱香型白酒+市值低于5亿, 09:32:23, 09:37:50,,22,600696
603125.SH,常青科技,21.48,9.984639016897077,涨停,1,0, 09:33:16, 09:33:43,业绩大增+风电+光刻胶,,,,17,603125
603773.SH,沃格光电,64.13,9.999999999999996,涨停,1,0, 09:32:13, 09:41:43,玻璃基板+CPO+MicroLED+商业航天,,,,17,603773
603228.SH,景旺电子,75.35,9.999999999999991,涨停,1,0, 09:47:41, 09:47:41,AI算力+汽车PCB+800G光模块,,,,17,603228
688677.SH,海泰新光,118.76,19.99595837122361,涨停,1,0, 09:34:01, 14:10:49,内窥镜+海外产能+养老金重仓,,,,17,688677
002706.SZ,良信股份,11.39,10.04830917874397,涨停,1,0, 13:01:24, 13:01:24,智算中心+核电+低压电器,,,,33,002706
002581.SZ,ST未名,6.87,-4.979253112033199,跌停,0,1,,,, 09:45:03, 13:43:51,此前业绩预亏+天津未名停产,33,002581
300029.SZ,*ST天龙,4.32,20.000000000000004,涨停,1,0, 13:18:12, 13:36:00,ST板块+新能源EPC+风电项目,,,,33,300029
603272.SH,联翔股份,24.3,10.00452693526483,涨停,2,0, 09:32:13, 09:33:13,超跌反弹+墙布龙头+智能家居窗帘,,,,17,603272
600633.SH,浙数文化,13.58,-10.006626905235253,跌停,0,1,,,, 09:39:45, 14:56:39,算力板块回调+短线涨幅回吐+资金流出,17,600633
002134.SZ,天津普林,24.98,9.995596653456625,涨停,1,0, 11:02:00, 11:02:00,一季报增长+PCB+玻璃芯基板+AI服务器,,,,33,002134
603813.SH,*ST原尚,34.99,5.0120048019207735,涨停,1,0, 13:12:28, 14:52:40,申请撤销退市风险警示+氢能物流+供应链服务,,,,22,603813
600396.SH,华电辽能,10.12,10.0,涨停,1,0, 10:05:24, 10:05:24,火电+绿电+央企,,,,17,600396
002898.SZ,*ST赛隆,9.68,-5.004906771344453,跌停,0,6,,,, 09:25:00, 09:25:00,退市风险+关注函待复+资产挂牌,33,002898
688530.SH,欧莱新材,46.2,20.000000000000007,涨停,1,0, 09:30:53, 09:33:53,一季度扭亏+半导体靶材+明月湖项目,,,,17,688530
600830.SH,香溢融通,9.54,10.034602076124557,涨停,1,0, 13:50:43, 13:56:19,一季报增长+AMC概念+烟草背景,,,,17,600830
001234.SZ,泰慕士,32.19,-10.008386916410414,跌停,0,1,,,, 09:39:48, 09:46:54,业绩下滑+此前涨幅较大,33,001234
600238.SH,*ST椰岛,5.23,5.02008032128514,涨停,1,0, 09:32:28, 13:06:31,退市博弈+保健酒+海南国资,,,,22,600238
002217.SZ,合力泰,2.96,10.037174721189592,涨停,1,0, 09:33:12, 09:41:21,算力租赁+电子纸+福建国资,,,,33,002217
600400.SH,红豆股份,2.43,9.954751131221728,涨停,1,0, 10:39:29, 10:39:29,机器人+男装+低价股,,,,17,600400
603937.SH,丽岛新材,12.47,-9.963898916967501,跌停,0,1,,,, 09:41:19, 14:31:16,年报亏损+简易增发,17,603937
603580.SH,*ST艾艾,19.74,4.999999999999988,涨停,1,0, 11:28:25, 15:00:04,新能源电池配件+轻型输送带+退市博弈,,,,22,603580
605081.SH,*ST太和,5.57,-4.948805460750854,跌停,0,6,,,, 09:25:02, 09:25:02,被立案+终止上市风险,22,605081
002808.SZ,*ST恒久,3.3,-4.8991354466858885,跌停,0,4, 09:43:33, 09:51:54,, 09:25:00, 13:57:30,第六次退市提示+连续异常波动,33,002808
605118.SH,力鼎光电,47.36,10.01161440185831,涨停,1,0, 09:43:15, 09:43:15,年报增长+机器人+无人机,,,,17,605118
688001.SH,华兴源创,60.66,20.0,涨停,1,0, 13:27:19, 13:27:19,拟控股普赛斯+半导体测试+人形机器人,,,,17,688001
000925.SZ,众合科技,10.12,10.0,涨停,3,0, 09:25:00, 09:25:00,算力租赁+商业航天+智慧交通,,,,33,000925
603579.SH,荣泰健康,22.08,10.014947683109108,涨停,1,0, 09:37:14, 09:37:14,理疗机器人+AI大模型+按摩椅+美团合作,,,,17,603579
001220.SZ,世盟股份,40.11,-10.006730984967469,跌停,0,1,,,, 10:30:24, 10:31:45,次新股回调+客户收入下滑,33,001220
002785.SZ,万里石,44.55,9.999999999999993,涨停,1,0, 13:19:15, 14:07:21,铀矿布局+锂资源+石材,,,,33,002785
600193.SH,*ST创兴,2.17,-4.824561403508767,跌停,0,7,,,, 09:25:01, 09:25:01,终止上市风险+审计保留意见+连续异常波动,22,600193
002058.SZ,*ST威尔,25.07,4.983249581239536,涨停,1,0, 09:44:36, 09:52:12,铝塑膜+ST摘帽+固态电池,,,,33,002058
002902.SZ,铭普光磁,28.61,9.996155324875039,涨停,1,0, 09:30:00, 09:30:00,AI算力+800G光模块+磁性元器件+新能源车载,,,,33,002902
000062.SZ,深圳华强,37.77,9.988351776354104,涨停,2,0, 09:37:48, 11:10:30,华为昇腾+分销龙头+存储芯片+一季报预增,,,,33,000062
603931.SH,格林达,34.47,9.987236758136563,涨停,1,0, 09:42:21, 09:42:21,半导体材料+光刻胶+显影液国产替代+客户拓展,,,,17,603931
001325.SZ,元创股份,58.21,-10.003092145949296,跌停,0,1,,,, 10:27:09, 10:27:09,次新股回调+年报披露+此前涨幅较大,33,001325
600864.SH,哈投股份,6.37,-10.028248587570621,跌停,0,1,,,, 09:44:25, 13:42:22,一季度净利下滑+资金流出,17,600864
000056.SZ,*ST皇庭,2.03,5.18134715025906,涨停,1,0, 13:00:03, 13:00:03,功率半导体+第三代半导体+商业管理, 09:25:00, 11:23:42,,33,000056
600289.SH,ST信通,5.92,-4.975922953451051,跌停,0,3,,,, 09:25:03, 09:25:03,业绩预亏+诉讼风险+年报披露前,22,600289
600346.SH,恒力石化,21.1,-9.982935153583616,跌停,0,1,,,, 09:25:03, 09:31:24,子公司被制裁+SDN清单,17,600346
688184.SH,ST帕瓦,12.19,19.980314960629915,涨停,1,0, 10:09:15, 10:09:15,扭亏为盈+三元前驱体+钠电布局,,,,22,688184
000716.SZ,黑芝麻,4.59,-9.999999999999996,跌停,0,1,,,, 09:25:00, 09:25:00,证监会立案+业绩预亏,33,000716
603501.SH,豪威集团,104.63,9.99789739276702,涨停,1,0, 11:00:04, 11:13:07,LCOS+光通信+AI终端,,,,17,603501
603486.SH,科沃斯,67.8,9.993510707332895,涨停,1,0, 09:37:18, 09:42:09,具身智能+海外高增+年报高增,,,,17,603486
002528.SZ,ST英飞拓,4.85,-5.08806262230921,跌停,0,1,,,, 09:37:09, 13:24:51,退市风险警示风险+板块回调,33,002528
603557.SH,ST起步,3.89,5.135135135135133,涨停,1,0, 10:23:46, 13:03:10,ST板块+童装童鞋+三胎概念,,,,22,603557
605287.SH,德才股份,49.28,10.000000000000009,涨停,1,0, 10:24:19, 13:52:31,AI漫剧+城市更新+扭亏为盈,,,,17,605287
002115.SZ,三维通信,13.33,9.98349834983499,涨停,1,0, 09:31:30, 09:35:03,一季报增长+商业航天+5G中标+AI营销,,,,33,002115
