code,所属概念数量,股票代码,market_code,所属概念
603839,5,603839.SH,17,三胎概念;跨境电商;网红经济;长三角一体化;抖音概念(字节概念)
601099,4,601099.SH,17,互联网金融;西部大开发;沪股通;融资融券
920089,7,920089.BJ,151,融资融券;碳纤维;比亚迪概念;小米汽车;小米概念;家用电器;3D打印
002441,14,002441.SZ,33,智能电网;高股息精选;风电;充电桩;核电;新能源汽车;机器人概念;宁德时代概念;物联网;数据中心;数字经济;职业教育;深股通;融资融券
300660,20,300660.SZ,33,减速器;人形机器人;汽车热管理;比亚迪概念;机器人概念;新能源汽车;无人驾驶;家用电器;芯片概念;物联网;华为概念;宁德时代概念;军工;军民融合;液冷服务器;数据中心;储能;一带一路;深股通;融资融券
688256,12,688256.SH,17,中国AI 50;先进封装;汽车芯片;芯片概念;同花顺新质50;东数西算(算力);数据中心;国产操作系统;阿里巴巴概念;人工智能;沪股通;融资融券
603693,10,603693.SH,17,绿色电力;生物质能发电;风电;储能;充电桩;国企改革;海工装备;钠离子电池;沪股通;融资融券
002841,20,002841.SZ,33,星闪概念;智能家居;智能座舱;车联网(车路协同);人工智能;小米概念;智能穿戴;DeepSeek概念;机器人概念;家用电器;AI眼镜;智慧政务;在线教育;AIGC概念;汽车电子;云办公;物业管理;AI应用;深股通;融资融券
300055,10,300055.SZ,33,医疗废物处理;煤化工概念;固废处理;污水处理;盐湖提锂;PPP概念;雄安新区;锂电池概念;深股通;融资融券
605298,3,605298.SH,17,高铁;专精特新;沪股通
000750,6,000750.SZ,33,期货概念;国企改革;西部大开发;2025年报预增;深股通;融资融券
920047,4,920047.BJ,151,重组蛋白;融资融券;眼科医疗;创新药
301238,16,301238.SZ,33,钠离子电池;固态电池;锂电池概念;宁德时代概念;有机硅概念;储能;新能源汽车;超级电容;2025年报预增;汽车热管理;高压快充;无人机;国企改革;股权转让(并购重组);深股通;融资融券
688505,3,688505.SH,17,创新药;沪股通;融资融券
603918,23,603918.SH,17,Web3.0;AIGC概念;云办公;数据确权;智慧政务;蚂蚁集团概念;AI应用;在线教育;抖音概念(字节概念);阿里巴巴概念;信创;区块链;智能医疗;DeepSeek概念;互联网金融;人工智能;华为概念;化债概念(AMC概念);机器视觉;机器人概念;上海自贸区;融资融券;沪股通
688733,14,688733.SH,17,PCB概念;先进封装;存储芯片;固态电池;芯片概念;宁德时代概念;锂电池概念;专精特新;光伏概念;新能源汽车;钠离子电池;燃料电池;华为概念;融资融券
601997,3,601997.SH,17,西部大开发;沪股通;融资融券
920119,6,920119.BJ,151,比亚迪概念;智能物流;高端装备;固态电池;新股与次新股;融资融券
300009,14,300009.SZ,33,流感;创新药;生物疫苗;肝炎概念;仿制药一致性评价;辅助生殖;细胞免疫治疗;基因测序;民营医院;医疗器械概念;智能医疗;人工智能;深股通;融资融券
601882,6,601882.SH,17,工业母机;新型工业化;高端装备;共同富裕示范区;融资融券;沪股通
000670,10,000670.SZ,33,智能家居;存储芯片;小米概念;人民币贬值受益;机器人概念;芯片概念;海峡两岸;虚拟现实;无人机;深股通
688293,6,688293.SH,17,CRO概念;重组蛋白;2025年报预增;沪股通;股权转让(并购重组);融资融券
600292,16,600292.SH,17,风电;西部大开发;碳中和;绿色电力;央企国企改革;污水处理;锂电池概念;土壤修复;国企改革;动力电池回收;PPP概念;乡村振兴;期货概念;融资融券;沪股通;股权转让(并购重组)
300485,9,300485.SZ,33,流感;创新药;肝炎概念;重组蛋白;辅助生殖;生物疫苗;医疗器械概念;创投;深股通
003043,13,003043.SZ,33,光刻机;芯片概念;专精特新;高铁;高端装备;固态电池;智能电网;储能;智能物流;数字经济;医疗器械概念;深股通;股权转让(并购重组)
600101,12,600101.SH,17,绿色电力;钒电池;智能电网;充电桩;国企改革;西部大开发;储能;央企国企改革;小金属概念;数据中心;沪股通;融资融券
002642,44,002642.SZ,33,智慧政务;区块链;数字乡村;网络安全;数据安全;数字经济;国资云;数据要素;华为鲲鹏;智慧城市;信创;云计算;互联网金融;腾讯概念;AI智能体;阿里巴巴概念;百度概念;DeepSeek概念;ChatGPT概念;人工智能;数字孪生;多模态AI;车联网(车路协同);华为昇腾;独角兽概念;物联网;智能医疗;东数西算(算力);虚拟现实;京津冀一体化;华为概念;星闪概念;工业互联网;乡村振兴;数据中心;电力物联网;新型工业化;5G;碳中和;基因测序;国企改革;AI应用;华为数字能源;深股通
603190,6,603190.SH,17,一体化压铸;新能源汽车;机器人概念;特斯拉概念;汽车拆解概念;无人驾驶
920371,3,920371.BJ,151,2025年报预增;预制菜;融资融券
300627,17,300627.SZ,33,卫星导航;商业航天;无人机;低空经济;无人驾驶;智慧城市;百度概念;芯片概念;机器人概念;小米汽车;比亚迪概念;水利;农机;雅下水电概念;长三角一体化;融资融券;深股通
920806,13,920806.BJ,151,融资融券;车联网(车路协同);百度概念;毫米波雷达;机器视觉;机器人概念;智慧城市;新型城镇化;数据要素;国企改革;低空经济;京津冀一体化;ETC
603122,5,603122.SH,17,猴痘概念;智能医疗;海峡两岸;长三角一体化;人工智能
002705,10,002705.SZ,33,宠物经济;三胎概念;中俄贸易概念;家用电器;人民币贬值受益;智能家居;机器人概念;小米概念;融资融券;深股通
600444,16,600444.SH,17,污水处理;水利;锂电池概念;海工装备;光热发电;氢能源;机器人概念;核电;国企改革;动力电池回收;芯片概念;可控核聚变;央企国企改革;数据中心;盐湖提锂;金属回收
002284,12,002284.SZ,33,2025年报预增;长安汽车概念;华为汽车;比亚迪概念;智能物流;新能源汽车;无人驾驶;汽车电子;车联网(车路协同);毫米波雷达;深股通;融资融券
001332,9,001332.SZ,33,可控核聚变;光热发电;光伏概念;核电;海工装备;固态电池;氢能源;天然气;深股通
002552,9,002552.SZ,33,黄金概念;2026一季报预增;PCB概念;股权转让(并购重组);国企改革;5G;互联网金融;汽车电子;深股通
002805,9,002805.SZ,33,钠离子电池;固态电池;磷化工;锂电池概念;宁德时代概念;长安汽车概念;比亚迪概念;专精特新;融资融券
601995,8,601995.SH,17,期货概念;同花顺中特估100;国企改革;2025年报预增;2026一季报预增;中字头股票;融资融券;沪股通
600637,21,600637.SH,17,短剧游戏;网络游戏;AI智能体;云游戏;文化传媒概念;在线教育;百度概念;腾讯概念;AI应用;电子竞技;人工智能;智慧城市;虚拟现实;旅游概念;创投;5G;上海国企改革;国企改革;证金持股;沪股通;融资融券
688147,17,688147.SH,17,中芯国际概念;存储芯片;先进封装;OLED;第三代半导体;BC电池;汽车芯片;芯片概念;TOPCON电池;钙钛矿电池;HJT电池;光伏概念;专精特新;高端装备;回购增持再贷款概念;沪股通;融资融券
300274,14,300274.SZ,33,虚拟电厂;宁德时代概念;储能;风电;充电桩;氢能源;光伏概念;同花顺漂亮100;深股通;融资融券;新能源汽车;数据中心;回购增持再贷款概念;数字经济
688107,17,688107.SH,17,国家大基金持股;汽车芯片;智能座舱;5G;数据中心;汽车电子;芯片概念;商业航天;量子科技;人形机器人;无人机;F5G概念;无人驾驶;机器人概念;专精特新;沪股通;融资融券
920099,6,920099.BJ,151,中俄贸易概念;环氧丙烷;一带一路;可降解塑料;专精特新;融资融券
300007,43,300007.SZ,33,人形机器人;传感器;小米概念;比亚迪概念;机器人概念;语音技术;无线耳机;新能源汽车;智能穿戴;物联网;专精特新;军工;工业互联网;芯片概念;华为概念;消费电子概念;智能家居;脑机接口;柔性屏(折叠屏);数字孪生;数据安全;智慧城市;元宇宙;储能;区块链;抖音概念(字节概念);独角兽概念;固态电池;互联网金融;创投;锂电池概念;水利;核污染防治;2025年报预增;食品安全;养老概念;氢能源;碳中和;污水处理;地下管网;医美概念;深股通;融资融券
002925,28,002925.SZ,33,脑机接口;虚拟现实;元宇宙;智能座舱;AI智能体;华为概念;数字孪生;物联网;智能医疗;工业互联网;智能穿戴;机器人概念;新型工业化;比亚迪概念;汽车电子;消费电子概念;长安汽车概念;海峡两岸;光伏概念;新型烟草(电子烟);医疗器械概念;智能家居;福建自贸区;人民币贬值受益;回购增持再贷款概念;2025年报预增;融资融券;深股通
603690,12,603690.SH,17,中芯国际概念;存储芯片;先进封装;芯片概念;第三代半导体;传感器;专精特新;华为概念;光纤概念;合成生物;融资融券;沪股通
603344,9,603344.SH,17,家用电器;新能源汽车;汽车热管理;比亚迪概念;机器人概念;小米概念;锂电池概念;沪股通;融资融券
600959,31,600959.SH,17,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;元宇宙;云办公;国资云;数据要素;足球概念;算力租赁;数据安全;数字乡村;DeepSeek概念;网络安全;人工智能;东数西算(算力);养老概念;智慧城市;数字孪生;食品安全;低空经济;乡村振兴;工业互联网;机器视觉;数据中心;5G;国企改革;光伏概念;储能;沪股通;融资融券
300177,31,300177.SZ,33,卫星导航;时空大数据;无人机;车联网(车路协同);低空经济;无人驾驶;智慧城市;虚拟现实;飞行汽车(eVTOL);数字孪生;3D打印;华为概念;百度概念;DeepSeek概念;机器人概念;5G;海工装备;人形机器人;芯片概念;高铁;汽车电子;专精特新;创投;智能物流;水利;农机;粤港澳大湾区;旅游概念;一带一路;深股通;融资融券
001323,8,001323.SZ,33,跨境电商;鸿蒙概念;智能家居;DeepSeek概念;人工智能;物联网;华为概念;深股通
601568,8,601568.SH,17,煤化工概念;水泥概念;绿色电力;氢能源;国企改革;西部大开发;沪股通;融资融券
300932,12,300932.SZ,33,智能电网;充电桩;光伏概念;储能;数据中心;新能源汽车;比亚迪概念;东数西算(算力);无人机;数字孪生;低空经济;融资融券
002977,6,002977.SZ,33,军工信息化;卫星导航;商业航天;军工;第三代半导体;西部大开发
603966,10,603966.SH,17,新型工业化;长三角一体化;专精特新;核电;机器人概念;换电概念;水利;一带一路;2026一季报预增;股权转让(并购重组)
300151,9,300151.SZ,33,芯片概念;人民币贬值受益;创投;医疗器械概念;基因测序;辅助生殖;医药电商;融资融券;深股通
002125,11,002125.SZ,33,小金属概念;金属镍;钠离子电池;固态电池;锂电池概念;宁德时代概念;国企改革;污水处理;比亚迪概念;深股通;融资融券
002919,5,002919.SZ,33,虚拟现实;网络游戏;手机游戏;元宇宙;抖音概念(字节概念)
920100,11,920100.BJ,151,安防;智能物流;汽车热管理;3D打印;减速器;新股与次新股;融资融券;机器人概念;光伏概念;人形机器人;新型工业化
300497,14,300497.SZ,33,有机硅概念;人造肉;氟化工概念;锂电池概念;CRO概念;合成生物;光刻胶;肝炎概念;创新药;猴痘概念;化肥;2026一季报预增;融资融券;深股通
920855,3,920855.BJ,151,融资融券;人民币贬值受益;专精特新
002298,48,002298.SZ,33,虚拟电厂;电力物联网;智能电网;抽水蓄能;光伏建筑一体化;东数西算(算力);网络安全;云计算;数据安全;智慧政务;信创;数据中心;腾讯概念;阿里巴巴概念;碳交易;充电桩;人脸识别;绿色电力;数据要素;智慧城市;时空大数据;华为概念;AIGC概念;储能;物联网;数字经济;数字乡村;人工智能;工业互联网;碳中和;安防;水利;5G;新型城镇化;机器视觉;军工信息化;传感器;无人机;专精特新;高铁;军工;PPP概念;无线充电;消费电子概念;锂电池概念;光纤概念;深股通;融资融券
603508,10,603508.SH,17,高股息精选;高铁;无人驾驶;车联网(车路协同);安防;机器视觉;无人机;5G;沪股通;融资融券
002571,9,002571.SZ,33,C2M概念;创投;新能源汽车;一带一路;光伏概念;拼多多概念;网络游戏;参股银行;股权转让(并购重组)
300267,15,300267.SZ,33,AI应用;幽门螺杆菌概念;流感;维生素;医药电商;合成生物;仿制药一致性评价;智能医疗;医疗器械概念;小金属概念;消毒剂;锂电池概念;人工智能;深股通;融资融券
605177,3,605177.SH,17,合成生物;阿尔茨海默概念;仿制药一致性评价
002523,19,002523.SZ,33,军工;海工装备;核电;水利;人工智能;工业互联网;机器人概念;华为概念;雅下水电概念;体育产业;一带一路;风电;回购增持再贷款概念;国企改革;冰雪产业;固废处理;2025年报预增;深股通;融资融券
600969,9,600969.SH,17,绿色电力;风电;充电桩;污水处理;地下管网;国企改革;PPP概念;燃料电池;一带一路
600725,7,600725.SH,17,超超临界发电;西部大开发;化肥;国企改革;股权转让(并购重组);煤化工概念;煤炭概念
002749,7,002749.SZ,33,化肥;草甘膦;磷化工;高股息精选;乡村振兴;西部大开发;深股通
300306,11,300306.SZ,33,专精特新;华为概念;人脸识别;机器人概念;汽车电子;人工智能;OLED;充电桩;军工;基因测序;眼科医疗
600740,7,600740.SH,17,煤炭概念;煤化工概念;国企改革;融资融券;碳纤维;工业互联网;沪股通
600993,9,600993.SH,17,医药电商;仿制药一致性评价;民营医院;眼科医疗;创新药;基因测序;数字经济;沪股通;融资融券
002362,37,002362.SZ,33,在线教育;虚拟数字人;数据要素;ChatGPT概念;鸿蒙概念;智慧政务;AI智能体;电子身份证;AI语料;信创;华为鲲鹏;语音技术;人脸识别;多模态AI;人工智能;数字经济;云计算;DeepSeek概念;智慧城市;智能医疗;安防;IP经济(谷子经济);华为概念;跨境电商;京津冀一体化;机器视觉;机器人概念;电子纸;AI应用;医疗器械概念;PM2.5;基因测序;芯片概念;比亚迪概念;消费电子概念;融资融券;深股通
300005,21,300005.SZ,33,商业航天;露营经济;体育产业;足球概念;冰雪产业;三胎概念;京津冀一体化;机器人概念;跨境电商;柔性屏(折叠屏);智能穿戴;消费电子概念;芯片概念;MiniLED;AI眼镜;MicroLED概念;OLED;汽车芯片;MCU芯片;融资融券;深股通
688139,10,688139.SH,17,AI应用;智能医疗;AI智能体;DeepSeek概念;人工智能;医疗器械概念;物联网;机器人概念;沪股通;融资融券
002795,7,002795.SZ,33,股权转让(并购重组);光伏概念;民营医院;人民币贬值受益;医疗器械概念;TOPCON电池;BC电池
600256,12,600256.SH,17,俄乌冲突概念;页岩气;煤化工概念;煤炭概念;天然气;新疆振兴;氢能源;碳中和;西部大开发;融资融券;一带一路;沪股通
600067,16,600067.SH,17,锂电池概念;参股银行;储能;氢能源;两轮车;长安汽车概念;创投;新能源汽车;海峡两岸;比亚迪概念;机器人概念;福建自贸区;人形机器人;无人机;融资融券;股权转让(并购重组)
002727,10,002727.SZ,33,医药电商;养老概念;三胎概念;跨境电商;医疗器械概念;西部大开发;职业教育;2025年报预增;深股通;融资融券
301071,6,301071.SZ,33,培育钻石;第三代半导体;芯片概念;海峡两岸;深股通;融资融券
002672,21,002672.SZ,33,医疗废物处理;广东自贸区;金属回收;生物质能发电;土壤修复;固废处理;PPP概念;碳中和;污水处理;磷化工;汽车拆解概念;垃圾分类;国企改革;金属铜;黄金概念;金属锌;氟化工概念;粤港澳大湾区;DeepSeek概念;深股通;融资融券
300287,38,300287.SZ,33,Web3.0;时空大数据;华为鲲鹏;信创;智慧政务;AIGC概念;虚拟数字人;数据要素;AI智能体;鸿蒙概念;在线教育;元宇宙;网络安全;数字经济;智慧城市;DeepSeek概念;人工智能;数字孪生;虚拟现实;算力租赁;物联网;卫星导航;东数西算(算力);华为概念;京津冀一体化;低空经济;军工;食品安全;机器人概念;数据中心;MCU芯片;5G;乡村振兴;芯片概念;智能电网;共封装光学(CPO);深股通;融资融券
300128,28,300128.SZ,33,宁德时代概念;富士康概念;消费电子概念;人形机器人;新型工业化;新能源汽车;光伏概念;汽车电子;小米概念;苹果概念;机器人概念;储能;锂电池概念;小米汽车;MR(混合现实);汽车热管理;华为概念;液冷服务器;石墨烯;英伟达概念;虚拟现实;海峡两岸;BC电池;人工智能;长三角一体化;国企改革;深股通;融资融券
601579,4,601579.SH,17,白酒概念;共同富裕示范区;沪股通;融资融券
600369,6,600369.SH,17,期货概念;国企改革;西部大开发;融资融券;股权转让(并购重组);沪股通
000897,4,000897.SZ,33,天津自贸区;雄安新区;国企改革;京津冀一体化
002590,24,002590.SZ,33,华为汽车;小米汽车;长安汽车概念;飞行汽车(eVTOL);无人驾驶;人形机器人;比亚迪概念;小米概念;机器人概念;新能源汽车;低空经济;车联网(车路协同);汽车电子;无线充电;毫米波雷达;两轮车;工业互联网;军工;独角兽概念;回购增持再贷款概念;百度概念;绿色电力;融资融券;深股通
600875,23,600875.SH,17,抽水蓄能;可控核聚变;核电;光热发电;高端装备;风电;光伏概念;储能;新能源汽车;工业互联网;超超临界发电;燃料电池;雅下水电概念;人工智能;DeepSeek概念;ChatGPT概念;氢能源;央企国企改革;西部大开发;国企改革;乡村振兴;沪股通;融资融券
603929,10,603929.SH,17,中芯国际概念;OLED;富士康概念;芯片概念;柔性屏(折叠屏);华为概念;海峡两岸;长三角一体化;2026一季报预增;沪股通
600019,15,600019.SH,17,同花顺中特估100;特钢概念;证金持股;央企国企改革;国企改革;石墨电极;参股银行;同花顺漂亮100;一带一路;核电;沪股通;融资融券;AI智能体;新能源汽车;特斯拉概念
002313,28,002313.SZ,33,智慧城市;车联网(车路协同);智慧灯杆;物联网;华为概念;人工智能;智能家居;工业互联网;无人驾驶;机器人概念;阿里巴巴概念;DeepSeek概念;粤港澳大湾区;智能座舱;5G;东数西算(算力);小米概念;无人机;数据中心;比亚迪概念;汽车电子;卫星导航;充电桩;液冷服务器;储能;国企改革;新疆振兴;股权转让(并购重组)
603337,5,603337.SH,17,机器视觉;人工智能;人形机器人;工业互联网;沪股通
300428,29,300428.SZ,33,稀土永磁;金属回收;3D打印;航空发动机;锂电池概念;氟化工概念;军工;固态电池;特斯拉概念;商业航天;汽车拆解概念;大飞机;一体化压铸;比亚迪概念;低空经济;新能源汽车;无人机;芯片概念;专精特新;一带一路;钠离子电池;消费电子概念;人形机器人;军民融合;机器人概念;汽车热管理;长安汽车概念;融资融券;深股通
300760,11,300760.SZ,33,同花顺漂亮100;智能医疗;宠物经济;医疗器械概念;DeepSeek概念;AIGC概念;AI应用;机器人概念;同花顺出海50;融资融券;深股通
002630,13,002630.SZ,33,新型城镇化;核电;生物质能发电;光热发电;储能;ST板块;PPP概念;碳中和;超超临界发电;绿色电力;一带一路;西部大开发;固废处理
688248,17,688248.SH,17,柔性直流输电;虚拟电厂;智能电网;风电;储能;华为概念;DeepSeek概念;人工智能;无人机;低空经济;机器人概念;央企国企改革;氢能源;人形机器人;国企改革;沪股通;融资融券
920826,4,920826.BJ,151,预制菜;跨境电商;人民币贬值受益;融资融券
300316,15,300316.SZ,33,BC电池;TOPCON电池;光伏概念;第三代半导体;培育钻石;先进封装;芯片概念;新型工业化;AI眼镜;消费电子概念;存储芯片;智能物流;数字经济;深股通;融资融券
688165,16,688165.SH,17,减速器;人形机器人;机器视觉;人工智能;新型工业化;机器人概念;华为概念;工业互联网;专精特新;新能源汽车;富士康概念;光伏概念;国企改革;氢能源;沪股通;融资融券
300984,3,300984.SZ,33,2025年报预增;深股通;融资融券
603520,5,603520.SH,17,仿制药一致性评价;流感;氟化工概念;锂电池概念;专精特新
000868,6,000868.SZ,33,国企改革;燃料电池;新能源汽车;无人驾驶;融资融券;深股通
300989,14,300989.SZ,33,粤港澳大湾区;低空经济;新型城镇化;智慧城市;旅游概念;乡村振兴;空间计算;人工智能;时空大数据;数据要素;一带一路;算力租赁;AI应用;融资融券
601877,18,601877.SH,17,虚拟电厂;智能电网;风电;充电桩;绿色电力;光伏建筑一体化;储能;光伏概念;数据中心;锂电池概念;特斯拉概念;一带一路;机器人概念;物联网;阿里巴巴概念;人工智能;沪股通;融资融券
300966,4,300966.SZ,33,辅助生殖;合成生物;回购增持再贷款概念;融资融券
300850,7,300850.SZ,33,风电;绿色电力;海工装备;高端装备;2025年报预增;融资融券;深股通
300290,28,300290.SZ,33,华为欧拉;华为鲲鹏;鸿蒙概念;智慧政务;信创;网络安全;DRG/DIP;云计算;在线教育;智慧城市;数字经济;AI应用;多模态AI;DeepSeek概念;数字孪生;独角兽概念;虚拟现实;人工智能;华为概念;机器人概念;智能医疗;数据中心;专精特新;智能电网;国企改革;光伏概念;深股通;融资融券
300271,27,300271.SZ,33,ChatGPT概念;智谱AI;数据确权;DRG/DIP;财税数字化;智慧政务;AI智能体;华为鲲鹏;在线教育;数据要素;蚂蚁集团概念;抖音概念(字节概念);数据安全;百度概念;区块链;阿里巴巴概念;腾讯概念;信创;DeepSeek概念;职业教育;互联网金融;人工智能;语音技术;华为概念;AI应用;深股通;融资融券
300440,15,300440.SZ,33,专精特新;高铁;2025年报预增;数字孪生;无人驾驶;机器人概念;军工;职业教育;虚拟现实;人工智能;智能物流;AI智能体;西部大开发;储能;深股通
603669,7,603669.SH,17,仿制药一致性评价;创新药;阿尔茨海默概念;流感;CRO概念;民营医院;西部大开发
601609,30,601609.SH,17,金属铜;稀土永磁;金属回收;高铁;2025年报预增;核电;可控核聚变;海工装备;铜缆高速连接;回购增持再贷款概念;PEEK材料;苹果概念;液冷服务器;芯片概念;新能源汽车;无人机;比亚迪概念;特斯拉概念;光伏概念;低空经济;小米汽车;机器人概念;特高压;人形机器人;高压快充;东数西算(算力);人工智能;数字经济;融资融券;沪股通
300881,12,300881.SZ,33,特钢概念;光热发电;核电;新能源汽车;专精特新;比亚迪概念;超超临界发电;一体化压铸;氢能源;减速器;创投;融资融券
688235,5,688235.SH,17,创新药;人民币贬值受益;同花顺出海50;沪股通;融资融券
002399,6,002399.SZ,33,创新药;生物疫苗;CRO概念;人民币贬值受益;深股通;融资融券
000592,9,000592.SZ,33,福建自贸区;旅游概念;民营医院;海峡两岸;乡村振兴;化肥;合成生物;深股通;融资融券
603248,6,603248.SH,17,注册制次新股;专精特新;高端装备;风电;新股与次新股;融资融券
300723,16,300723.SZ,33,重组蛋白;减肥药;创新药;肝炎概念;猴痘概念;仿制药一致性评价;流感;生物疫苗;医药电商;智能医疗;三胎概念;DeepSeek概念;粤港澳大湾区;英伟达概念;融资融券;深股通
300346,14,300346.SZ,33,光刻胶;中芯国际概念;国家大基金持股;存储芯片;OLED;芯片概念;氟化工概念;光伏概念;专精特新;华为概念;长三角一体化;磷化工;融资融券;深股通
001227,5,001227.SZ,33,参股券商;西部大开发;一带一路;互联网金融;深股通
920694,7,920694.BJ,151,中俄贸易概念;页岩气;融资融券;海工装备;人民币贬值受益;专精特新;一带一路
300084,12,300084.SZ,33,可燃冰;页岩气;俄乌冲突概念;天然气;氢能源;西部大开发;海工装备;军工;高端装备;核电;人工智能;股权转让(并购重组)
688795,6,688795.SH,17,科创次新股;芯片概念;注册制次新股;人工智能;新股与次新股;融资融券
601969,20,601969.SH,17,天然气;海南自贸区;黄金概念;小金属概念;金属铜;氟化工概念;金属钴;自由贸易港;碳中和;参股保险;固废处理;乡村振兴;参股银行;土壤修复;回购增持再贷款概念;锂电池概念;旅游概念;创投;沪股通;融资融券
300519,4,300519.SZ,33,辅助生殖;肝炎概念;流感;互联网金融
002939,5,002939.SZ,33,期货概念;国企改革;央企国企改革;融资融券;深股通
688317,11,688317.SH,17,禽流感;猴痘概念;流感;肝炎概念;幽门螺杆菌概念;创新药;医疗器械概念;食品安全;回购增持再贷款概念;专精特新;融资融券
688538,11,688538.SH,17,上海国企改革;国企改革;小米概念;智能座舱;华为概念;柔性屏(折叠屏);智能穿戴;OLED;大飞机;沪股通;融资融券
301199,13,301199.SZ,33,新型工业化;长安汽车概念;机器人概念;工业互联网;物联网;智能物流;新能源汽车;比亚迪概念;高端装备;人工智能;建筑节能;军工;融资融券
301622,19,301622.SZ,33,稀土永磁;消费电子概念;苹果概念;无线充电;专精特新;小米概念;华为手机;传感器;比亚迪概念;华为概念;人民币贬值受益;机器人概念;人形机器人;新能源汽车;一带一路;富士康概念;西部大开发;深股通;融资融券
920682,11,920682.BJ,151,光纤概念;海工装备;军工;风电;金属铜;融资融券;特高压;核电;光伏概念;充电桩;专精特新
600150,20,600150.SH,17,中船系;国产航母;中字头股票;海工装备;央企国企改革;军民融合;一带一路;国企改革;军工;高端装备;风电;商业航天;同花顺中特估100;2025年报预增;航运概念;DeepSeek概念;同花顺出海50;股权转让(并购重组);沪股通;融资融券
603883,8,603883.SH,17,医药电商;养老概念;智能医疗;医疗器械概念;AI智能体;腾讯概念;沪股通;融资融券
300207,42,300207.SZ,33,钠离子电池;动力电池回收;固态电池;两轮车;锂电池概念;盐湖提锂;石墨烯;新型烟草(电子烟);储能;无线耳机;虚拟电厂;高压快充;无线充电;换电概念;华为手机;新能源汽车;小米概念;苹果概念;AI眼镜;金属回收;消费电子概念;智能穿戴;星闪概念;数据中心;粤港澳大湾区;无人机;汽车电子;智能音箱;低空经济;深股通;机器人概念;华为概念;智能家居;工业互联网;虚拟现实;创投;数字孪生;数字经济;DeepSeek概念;人工智能;一带一路;融资融券
600211,10,600211.SH,17,创新药;流感;生物疫苗;基因测序;三胎概念;医疗器械概念;高股息精选;西部大开发;融资融券;沪股通
002886,32,002886.SZ,33,PCB概念;富士康概念;先进封装;毫米波雷达;新型烟草(电子烟);3D打印;PEEK材料;芯片概念;小米概念;特斯拉概念;小米汽车;5G;专精特新;新能源汽车;人形机器人;碳纤维;华为汽车;无人机;机器人概念;石墨烯;6G概念;军工;2025年报预增;低空经济;商业航天;光伏概念;粤港澳大湾区;华为概念;核电;特高压;合成生物;深股通
301293,5,301293.SZ,33,脑机接口;智能医疗;民营医院;深股通;融资融券
002858,16,002858.SZ,33,体育产业;职业教育;NFT概念;IP经济(谷子经济);在线教育;Web3.0;数字经济;AIGC概念;人工智能;百度概念;多模态AI;低空经济;虚拟现实;无人驾驶;回购增持再贷款概念;AI应用
000709,13,000709.SZ,33,特钢概念;钒电池;国企改革;回购增持再贷款概念;雄安新区;核电;钠离子电池;可控核聚变;京津冀一体化;储能;比亚迪概念;深股通;融资融券
000516,19,000516.SZ,33,高压氧舱;民营医院;智能医疗;细胞免疫治疗;辅助生殖;养老概念;毛发医疗;脑机接口;医美概念;三胎概念;DeepSeek概念;阿里巴巴概念;人工智能;旅游概念;西部大开发;华为概念;机器人概念;深股通;融资融券
603163,5,603163.SH,17,中芯国际概念;富士康概念;芯片概念;海峡两岸;一带一路
300324,37,300324.SZ,33,卫星导航;时空大数据;商业航天;军工信息化;信创;网络安全;财税数字化;车联网(车路协同);军工;无人机;华为鲲鹏;智慧政务;数据要素;东数西算(算力);华为概念;智慧城市;独角兽概念;芯片概念;物联网;军民融合;数字孪生;云游戏;人工智能;腾讯概念;大飞机;区块链;DeepSeek概念;数字经济;算力租赁;数据中心;京津冀一体化;光伏概念;智能医疗;光伏建筑一体化;AI应用;深股通;融资融券
603207,6,603207.SH,17,医药电商;仿制药一致性评价;毛发医疗;创新药;沪股通;融资融券
301337,14,301337.SZ,33,AI应用;智能医疗;数据要素;养老概念;鸿蒙概念;人工智能;脑机接口;物联网;信创;国产操作系统;云计算;专精特新;机器人概念;融资融券
688697,11,688697.SH,17,工业母机;新型工业化;高端装备;人形机器人;新能源汽车;机器人概念;低空经济;大飞机;长三角一体化;融资融券;沪股通
002801,14,002801.SZ,33,人形机器人;新能源汽车;机器人概念;无线充电;储能;数据中心;人民币贬值受益;2025年报预增;无人机;低空经济;锂电池概念;军工;冷链物流;深股通
688592,14,688592.SH,17,卫星导航;商业航天;车联网(车路协同);无人机;低空经济;腾讯概念;物联网;无人驾驶;芯片概念;专精特新;机器人概念;农机;乡村振兴;融资融券
000997,34,000997.SZ,33,跨境支付(CIPS);数字货币;移动支付;蚂蚁集团概念;电子身份证;鸿蒙概念;区块链;数据要素;AI智能体;互联网金融;华为鲲鹏;阿里巴巴概念;数字经济;云计算;DeepSeek概念;人脸识别;人工智能;多模态AI;数字乡村;ETC;智慧城市;安防;食品安全;物联网;AI应用;华为概念;机器视觉;福建自贸区;乡村振兴;海峡两岸;芯片概念;证金持股;深股通;融资融券
