股票代码,所属概念数量,所属概念,code,market_code
002315.SZ,20,多模态AI;AIGC概念;AI智能体;云计算;ERP概念;信创;互联网保险;在线教育;跨境支付(CIPS);人工智能;智能医疗;家庭医生;虚拟现实;互联网金融;AI应用;跨境电商;创投;海峡两岸;参股银行;深股通,002315,33
002060.SZ,17,PPP概念;绿色电力;污水处理;国企改革;乡村振兴;新型城镇化;一带一路;水利;氢能源;抽水蓄能;风电;燃料电池;储能;粤港澳大湾区;智慧城市;深股通;融资融券,002060,33
002848.SZ,14,东数西算(算力);人工智能;数字经济;智慧城市;华为概念;国企改革;医疗器械概念;军工;5G;智能家居;MiniLED;卫星导航;PCB概念;ST板块,002848,33
000925.SZ,36,低空经济;商业航天;卫星导航;车联网(车路协同);无人机;时空大数据;智慧城市;数字孪生;空间计算;无人驾驶;数字经济;信创;高铁;数据要素;机器人概念;工业互联网;数字水印;人工智能;华为概念;机器视觉;元宇宙;ChatGPT概念;数据确权;虚拟数字人;乡村振兴;东数西算(算力);多模态AI;数据中心;一带一路;算力租赁;回购增持再贷款概念;医疗器械概念;芯片概念;合成生物;先进封装;深股通,000925,33
920694.BJ,7,中俄贸易概念;融资融券;海工装备;一带一路;页岩气;专精特新;人民币贬值受益,920694,151
000629.SZ,9,钛白粉概念;小金属概念;钒电池;西部大开发;回购增持再贷款概念;国企改革;储能;深股通;融资融券,000629,33
600368.SH,10,统一大市场;冷链物流;物业管理;乡村振兴;国企改革;西部大开发;数字乡村;人工智能;沪股通;融资融券,600368,17
300420.SZ,10,物联网;机器人概念;新型工业化;智慧城市;充电桩;储能;智能物流;区块链;军民融合;股权转让(并购重组),300420,33
002168.SZ,15,ST板块;新能源汽车;光伏概念;储能;高压快充;充电桩;网络游戏;创投;智能电网;国企改革;手机游戏;华为概念;西部大开发;区块链;腾讯概念,002168,33
300267.SZ,15,AI应用;流感;幽门螺杆菌概念;维生素;智能医疗;医药电商;合成生物;仿制药一致性评价;小金属概念;医疗器械概念;人工智能;锂电池概念;消毒剂;深股通;融资融券,300267,33
002267.SZ,7,天然气;证金持股;地下管网;深股通;融资融券;西部大开发;国企改革,002267,33
000848.SZ,5,网红经济;京津冀一体化;回购增持再贷款概念;融资融券;深股通,000848,33
000676.SZ,32,快手概念;虚拟数字人;小红书概念;Web3.0;NFT概念;ChatGPT概念;拼多多概念;文化传媒概念;抖音概念(字节概念);AI智能体;财税数字化;网络游戏;百度概念;智慧政务;腾讯概念;阿里巴巴概念;元宇宙;鸿蒙概念;区块链;网红经济;数字货币;数字经济;互联网金融;人工智能;独角兽概念;虚拟现实;华为概念;智能音箱;创投;小米概念;深股通;融资融券,000676,33
600746.SH,4,煤化工概念;固废处理;国企改革;沪股通,600746,17
603337.SH,5,机器视觉;人形机器人;人工智能;工业互联网;沪股通,603337,17
603387.SH,9,流感;肝炎概念;猴痘概念;幽门螺杆菌概念;宠物经济;医疗器械概念;创投;沪股通;融资融券,603387,17
688320.SH,16,人形机器人;工业母机;新型工业化;传感器;机器人概念;比亚迪概念;富士康概念;工业互联网;芯片概念;专精特新;华为概念;人工智能;宁德时代概念;锂电池概念;沪股通;融资融券,688320,17
002983.SZ,10,MicroLED概念;MiniLED;AI眼镜;汽车电子;消费电子概念;汽车芯片;小米概念;智能家居;专精特新;华为概念,002983,33
002410.SZ,14,多模态AI;数据要素;人工智能;智慧城市;数字孪生;物联网;京津冀一体化;AI应用;2025年报预增;雄安新区;回购增持再贷款概念;装配式建筑;深股通;融资融券,002410,33
002878.SZ,33,短剧游戏;快手概念;小红书概念;NFT概念;Sora概念(文生视频);文化传媒概念;虚拟数字人;Web3.0;AIGC概念;拼多多概念;抖音概念(字节概念);ChatGPT概念;IP经济(谷子经济);元宇宙;百度概念;腾讯概念;阿里巴巴概念;网红经济;数据要素;区块链;数字经济;人工智能;虚拟现实;体育产业;智能音箱;冰雪产业;华为概念;三胎概念;京津冀一体化;小米概念;无线耳机;消费电子概念;深股通,002878,33
300246.SZ,7,智能医疗;血氧仪;横琴新区;民营医院;医疗器械概念;三胎概念;智能穿戴,300246,33
000607.SZ,22,短剧游戏;快手概念;文化传媒概念;NFT概念;虚拟数字人;知识产权保护;在线教育;数据确权;蚂蚁集团概念;百度概念;职业教育;阿里巴巴概念;数字经济;托育服务;三胎概念;AI应用;创投;低空经济;共同富裕示范区;国企改革;长三角一体化;融资融券,000607,33
688118.SH,22,华为欧拉;华为鲲鹏;AIGC概念;AI智能体;云计算;数据安全;智慧政务;信创;数据要素;DeepSeek概念;人工智能;互联网金融;数字经济;数字孪生;智慧城市;AI应用;华为概念;军工;数据中心;工业互联网;专精特新;融资融券,688118,17
600768.SH,3,共同富裕示范区;2025年报预增;股权转让(并购重组),600768,17
300135.SZ,10,俄乌冲突概念;新疆振兴;中俄贸易概念;国企改革;一带一路;雅下水电概念;低空经济;高铁;芯片概念;股权转让(并购重组),300135,33
300125.SZ,8,烟草;新型烟草(电子烟);HJT电池;TOPCON电池;光伏概念;ST板块;工业大麻;绿色电力,300125,33
002742.SZ,8,ST板块;流感;职业教育;幽门螺杆菌概念;减肥药;西部大开发;一带一路;水泥概念,002742,33
688092.SH,13,低空经济;人工智能;机器人概念;专精特新;机器视觉;新型工业化;飞行汽车(eVTOL);DeepSeek概念;人民币贬值受益;高端装备;人形机器人;商业航天;融资融券,688092,17
600900.SH,13,同花顺中特估100;证金持股;沪股通;融资融券;参股银行;绿色电力;国企改革;央企国企改革;同花顺漂亮100;水利;创投;核电;储能,600900,17
002340.SZ,33,金属钴;金属镍;小金属概念;稀土永磁;金属铜;金属回收;黄金概念;动力电池回收;固态电池;钠离子电池;锂电池概念;宁德时代概念;石墨烯;汽车拆解概念;特斯拉概念;回购增持再贷款概念;比亚迪概念;储能;新能源汽车;氢能源;燃料电池;固废处理;专精特新;一带一路;机器人概念;土壤修复;污水处理;低空经济;垃圾分类;碳中和;粤港澳大湾区;深股通;融资融券,002340,33
002737.SZ,9,医药电商;流感;维生素;肝炎概念;创新药;三胎概念;黑龙江自贸区;深股通;融资融券,002737,33
301320.SZ,15,智能家居;语音技术;物联网;新型工业化;医疗器械概念;小米概念;机器人概念;汽车电子;人工智能;养老概念;跨境电商;鸿蒙概念;无人机;PCB概念;融资融券,301320,33
000536.SZ,11,MiniLED;OLED;福建自贸区;海峡两岸;消费电子概念;华为概念;华为手机;新能源汽车;国企改革;深股通;融资融券,000536,33
002487.SZ,7,2025年报预增;海工装备;风电;绿色电力;航运概念;融资融券;深股通,002487,33
600130.SH,5,ST板块;汽车电子;消费电子概念;人脸识别;卫星导航,600130,22
603602.SH,24,AIGC概念;数据要素;抖音概念(字节概念);阿里巴巴概念;小红书概念;百度概念;腾讯概念;短剧游戏;数字经济;智慧城市;算力租赁;车联网(车路协同);东数西算(算力);华为概念;跨境电商;智慧灯杆;低空经济;5G;AI应用;无人机;飞行汽车(eVTOL);苹果概念;充电桩;融资融券,603602,17
300177.SZ,31,卫星导航;时空大数据;无人机;低空经济;车联网(车路协同);飞行汽车(eVTOL);无人驾驶;智慧城市;数字孪生;虚拟现实;华为概念;DeepSeek概念;3D打印;百度概念;机器人概念;5G;智能物流;海工装备;汽车电子;高铁;人形机器人;创投;芯片概念;专精特新;粤港澳大湾区;水利;旅游概念;农机;一带一路;深股通;融资融券,300177,33
300018.SZ,15,柔性直流输电;特高压;智能电网;电力物联网;抽水蓄能;核电;2025年报预增;专精特新;水利;医疗器械概念;血氧仪;基因测序;智能医疗;家庭医生;融资融券,300018,33
603071.SH,13,煤炭概念;统一大市场;生物质能发电;绿色电力;污水处理;碳中和;中俄贸易概念;国企改革;换电概念;储能;充电桩;智能电网;沪股通,603071,17
603183.SH,9,新型城镇化;装配式建筑;建筑节能;房屋检测;碳中和;职业教育;智慧城市;机器人概念;数据中心,603183,17
600649.SH,10,租售同权;物业管理;参股券商;上海国企改革;新型城镇化;参股银行;国企改革;沪股通;融资融券;宁德时代概念,600649,17
000883.SZ,14,证金持股;超超临界发电;绿色电力;天然气;国企改革;央企国企改革;抽水蓄能;风电;页岩气;回购增持再贷款概念;核电;储能;深股通;融资融券,000883,33
600265.SH,4,ST板块;农业种植;西部大开发;算力租赁,600265,22
688509.SH,21,时空大数据;数字乡村;卫星导航;智慧城市;华为欧拉;空间计算;信创;数据要素;数字经济;低空经济;人工智能;DeepSeek概念;无人机;物联网;华为概念;PPP概念;地下管网;国企改革;央企国企改革;碳交易;融资融券,688509,17
300597.SZ,15,智慧政务;网络安全;DeepSeek概念;东数西算(算力);养老概念;车联网(车路协同);创投;新型城镇化;数据中心;军工信息化;AI应用;5G;无人机;军工;一带一路,300597,33
300207.SZ,41,钠离子电池;固态电池;动力电池回收;锂电池概念;盐湖提锂;无线充电;新型烟草(电子烟);华为手机;苹果概念;无线耳机;石墨烯;两轮车;AI眼镜;储能;星闪概念;智能穿戴;消费电子概念;新能源汽车;金属回收;小米概念;高压快充;智能音箱;汽车电子;机器人概念;华为概念;工业互联网;虚拟现实;粤港澳大湾区;无人机;数字孪生;低空经济;智能家居;虚拟电厂;一带一路;数字经济;换电概念;创投;DeepSeek概念;人工智能;深股通;融资融券,300207,33
003005.SZ,25,多模态AI;AI智能体;AIGC概念;百度概念;在线教育;数据要素;数据安全;信创;Sora概念(文生视频);职业教育;数字孪生;DeepSeek概念;人工智能;虚拟现实;智慧城市;车联网(车路协同);东数西算(算力);物联网;安防;京津冀一体化;AI应用;传感器;专精特新;芯片概念;深股通,003005,33
300510.SZ,19,柔性直流输电;特高压;智能电网;虚拟电厂;换电概念;充电桩;高压快充;光伏概念;储能;中俄贸易概念;新型工业化;智能物流;物联网;新能源汽车;机器人概念;专精特新;国企改革;锂电池概念;区块链,300510,33
002379.SZ,4,股权转让(并购重组);金属回收;深股通;融资融券,002379,33
000697.SZ,8,大飞机;航空发动机;军工;ST板块;无人机;国企改革;西部大开发;人民币贬值受益,000697,33
600259.SH,10,金属铜;小金属概念;稀土永磁;海南自贸区;央企国企改革;国企改革;粤港澳大湾区;融资融券;中字头股票;沪股通,600259,17
300339.SZ,47,华为欧拉;华为昇腾;财税数字化;MLOps概念;华为鲲鹏;数字货币;ChatGPT概念;ERP概念;跨境支付(CIPS);多模态AI;AI智能体;智慧政务;鸿蒙概念;信创;虚拟数字人;区块链;互联网金融;国产操作系统;在线教育;阿里巴巴概念;网络安全;元宇宙;DeepSeek概念;人工智能;智慧城市;智能医疗;东数西算(算力);星闪概念;虚拟现实;华为概念;物联网;创投;华为海思概念股;无人驾驶;机器人概念;华为数字能源;小米概念;智能座舱;智能家居;人形机器人;华为汽车;芯片概念;电力物联网;AI应用;智能电网;深股通;融资融券,300339,33
301103.SZ,14,合成生物;民营医院;跨境电商;眼科医疗;医药电商;基因测序;细胞免疫治疗;乡村振兴;创新药;智能医疗;雄安新区;DeepSeek概念;ChatGPT概念;融资融券,301103,33
688699.SH,5,先进封装;芯片概念;MiniLED;专精特新;融资融券,688699,17
002990.SZ,28,语音技术;人脸识别;鸿蒙概念;车联网(车路协同);物联网;信创;智慧城市;数字经济;人工智能;网络安全;智慧政务;安防;DeepSeek概念;机器视觉;华为概念;无人驾驶;机器人概念;AIGC概念;华为昇腾;多模态AI;人形机器人;传感器;芯片概念;核污染防治;冷链物流;一带一路;存储芯片;深股通,002990,33
600543.SH,6,农业种植;乡村振兴;旅游概念;可降解塑料;国企改革;西部大开发,600543,17
920163.BJ,5,可降解塑料;融资融券;京津冀一体化;人民币贬值受益;工业互联网,920163,151
300324.SZ,37,卫星导航;军工信息化;商业航天;时空大数据;网络安全;信创;车联网(车路协同);财税数字化;无人机;智慧政务;华为鲲鹏;东数西算(算力);芯片概念;军工;华为概念;军民融合;数据要素;智慧城市;独角兽概念;物联网;区块链;算力租赁;人工智能;云游戏;大飞机;DeepSeek概念;数字孪生;腾讯概念;数字经济;数据中心;智能医疗;京津冀一体化;光伏概念;光伏建筑一体化;AI应用;深股通;融资融券,300324,33
002346.SZ,9,锂电池概念;创投;参股银行;回购增持再贷款概念;中芯国际概念;2025年报预增;DeepSeek概念;深股通;融资融券,002346,33
002093.SZ,21,数据要素;福建自贸区;数字经济;数据确权;互联网金融;鸿蒙概念;职业教育;AI智能体;人工智能;华为概念;海峡两岸;DeepSeek概念;物联网;智能医疗;5G;数据中心;养老概念;6G概念;医疗器械概念;深股通;融资融券,002093,33
600168.SH,10,地下管网;PPP概念;污水处理;固废处理;新型城镇化;绿色电力;国企改革;智慧城市;人工智能;融资融券,600168,17
301330.SZ,30,脑机接口;多模态AI;AIGC概念;鸿蒙概念;信创;数据安全;空间计算;AI智能体;电子身份证;人脸识别;车联网(车路协同);人工智能;智能医疗;DeepSeek概念;安防;无人零售;数字经济;机器视觉;华为概念;物联网;机器人概念;养老概念;芯片概念;辅助生殖;粤港澳大湾区;人民币贬值受益;跨境电商;充电桩;深股通;融资融券,301330,33
601098.SH,9,文化传媒概念;在线教育;AIGC概念;AI智能体;人工智能;国企改革;华为概念;沪股通;融资融券,601098,17
600420.SH,23,毛发医疗;维生素;芬太尼;仿制药一致性评价;动物疫苗;医药电商;流感;NMN概念;合成生物;创新药;肝炎概念;重组蛋白;幽门螺杆菌概念;猴痘概念;三胎概念;辅助生殖;医美概念;国企改革;央企国企改革;沪股通;DeepSeek概念;虚拟数字人;融资融券,600420,17
300409.SZ,28,脑机接口;硅能源;芯片概念;人工智能;东数西算(算力);2025年报预增;金属钴;金属镍;消费电子概念;固态电池;石墨电极;锂电池概念;数据中心;钠离子电池;宁德时代概念;小金属概念;机器人概念;比亚迪概念;人形机器人;动力电池回收;粤港澳大湾区;石墨烯;金属铜;新能源汽车;人民币贬值受益;燃料电池;深股通;融资融券,300409,33
