market_code,股票代码,code,所属概念,所属概念数量
33,002356.SZ,002356,天然气;共享单车;氢能源;风电;数字经济;绿色电力;充电桩;深股通,8
33,300817.SZ,300817,减速器;机器人概念;特斯拉概念;军工;新能源汽车;专精特新;两轮车;商业航天;长三角一体化;风电,10
17,688807.SH,688807,共封装光学(CPO);科创次新股;5G;汽车芯片;芯片概念;MCU芯片;数据中心(AIDC);注册制次新股;海峡两岸;新股与次新股;融资融券,11
33,300077.SZ,300077,EDR概念;数据安全;网络安全;MCU芯片;物联网;无线耳机;AI智能体;人脸识别;量子科技;汽车芯片;华为概念;车联网(车路协同);区块链;汽车电子;移动支付;芯片概念;消费电子概念;充电桩;工业互联网;知识产权保护;数字货币;智能家居;储能;共封装光学(CPO);粤港澳大湾区;无人机;机器人概念;光伏概念;人形机器人;3D打印;新能源汽车;宁德时代概念;锂电池概念;医疗器械概念;石墨电极;深股通;融资融券,37
151,920675.BJ,920675,页岩气;融资融券;固废处理;西部大开发;天然气;专精特新,6
33,002536.SZ,002536,液冷服务器;芯片概念;数据中心(AIDC);汽车电子;无人机;汽车热管理;华为概念;充电桩;新能源汽车;储能;特斯拉概念;低空经济;小米汽车;海峡两岸;机器人概念;燃料电池;人民币贬值受益;长安汽车概念;一带一路;深股通;融资融券,21
33,002666.SZ,002666,有机硅概念;职业教育;创投;燃料电池;金属回收;储能;核电;长安汽车概念;新能源汽车;比亚迪概念;汽车热管理;小米汽车;特斯拉概念,13
17,600198.SH,600198,卫星导航;5G;量子科技;MCU芯片;商业航天;网络安全;汽车芯片;芯片概念;无人机;数据安全;智慧城市;移动支付;智能穿戴;车联网(车路协同);核电;低空经济;智慧政务;创投;央企国企改革;一带一路;国企改革;股权转让(并购重组);沪股通,23
33,300121.SZ,300121,有机硅概念;第三代半导体;硅能源;芯片概念;回购增持再贷款概念;数字经济;深股通,7
151,920130.BJ,920130,AI应用;融资融券;PCB概念;专精特新;安防;充电桩;智慧城市;网约车;多模态AI;人工智能;AI智能体;阿里巴巴概念,12
33,002312.SZ,002312,磷化工;化肥;农村电商;小金属概念;乡村振兴;锂电池概念;西部大开发;国企改革;数字乡村;融资融券;深股通,11
33,002601.SZ,002601,钛白粉概念;金属钴;小金属概念;石墨电极;钒电池;锂电池概念;固态电池;回购增持再贷款概念;养老概念;宁德时代概念;氢能源;天然气;深股通;高股息精选;融资融券,15
33,002896.SZ,002896,减速器;人形机器人;新型工业化;机器人概念;共同富裕示范区;新能源汽车;长三角一体化;融资融券;深股通,9
33,300579.SZ,300579,数据确权;财税数字化;数字货币;电子身份证;智慧政务;数据安全;华为鲲鹏;云计算;知识产权保护;DRG/DIP;信创;区块链;鸿蒙概念;网络安全;在线教育;阿里巴巴概念;互联网金融;数字经济;车联网(车路协同);东数西算(算力);量子科技;星闪概念;华为概念;京津冀一体化;雄安新区;国企改革;芯片概念;股权转让(并购重组);融资融券;深股通,30
151,920019.BJ,920019,民爆概念;人民币贬值受益;一带一路;融资融券;国企改革,5
33,000565.SZ,000565,石墨烯;西部大开发;氢能源;国企改革;数字经济;储能;军工;融资融券,8
151,920885.BJ,920885,2025年报预增;卫星导航;国产航母;商业航天;储能;西部大开发;新能源汽车;融资融券;军民融合;无人驾驶;专精特新;风电;军工,13
151,920799.BJ,920799,蚂蚁集团概念;华为昇腾;鸿蒙概念;量子科技;融资融券;跨境支付(CIPS);虚拟现实;虚拟数字人;百度概念;汽车电子;星闪概念;数字货币;华为鲲鹏;华为欧拉;华为概念;信创;人工智能;上海自贸区;互联网金融;ChatGPT概念,20
33,301307.SZ,301307,芯片概念;富士康概念;5G;液冷服务器;东数西算(算力);专精特新;比亚迪概念;华为概念;固态电池;新能源汽车;储能;工业互联网;充电桩;无人驾驶;特斯拉概念;小米汽车;一体化压铸;长安汽车概念;华为汽车;减速器;西部大开发;绿色电力;深股通;融资融券,24
33,002375.SZ,002375,百度概念;光伏建筑一体化;腾讯概念;智慧城市;人工智能;高铁;华为概念;建筑节能;新型城镇化;装配式建筑;虚拟现实;工业互联网;安防;智能家居;3D打印;深股通;融资融券,17
33,300546.SZ,300546,数字货币;电子身份证;移动支付;蚂蚁集团概念;数据安全;华为鲲鹏;鸿蒙概念;网络安全;信创;人脸识别;区块链;智慧政务;量子科技;数据要素;智慧城市;数字经济;人工智能;腾讯概念;粤港澳大湾区;车联网(车路协同);DeepSeek概念;专精特新;云计算;智能物流;网约车;机器人概念;数字孪生;一带一路;深股通,29
33,002937.SZ,002937,液冷服务器;5G;虚拟现实;工业互联网;汽车电子;消费电子概念;毫米波雷达;新能源汽车;宁德时代概念;无人驾驶;智能家居;特斯拉概念;一带一路;PEEK材料;人民币贬值受益;深股通;融资融券,17
33,000006.SZ,000006,深圳国企改革;新型城镇化;物业管理;粤港澳大湾区;国企改革;证金持股;深股通;融资融券,8
33,301359.SZ,301359,专精特新;比亚迪概念;家用电器;中俄贸易概念;共同富裕示范区;新能源汽车;汽车电子;融资融券,8
33,002703.SZ,002703,长安汽车概念;小米汽车;无人驾驶;汽车电子;新能源汽车;小米概念;比亚迪概念;共同富裕示范区;深股通;融资融券,10
33,002068.SZ,002068,PVDF概念;锂电池概念;固态电池;碳中和;回购增持再贷款概念;国企改革;深股通;融资融券,8
33,002708.SZ,002708,PCB概念;汽车电子;消费电子概念;股权转让(并购重组);智能座舱;AI眼镜;人形机器人;智能穿戴;比亚迪概念;新能源汽车;减速器;无人驾驶;机器人概念;飞行汽车(eVTOL);长安汽车概念;低空经济;2025年报预增;军工;回购增持再贷款概念;风电;国企改革;深股通,22
33,002126.SZ,002126,液冷服务器;数据中心(AIDC);小米汽车;东数西算(算力);汽车热管理;人形机器人;华为汽车;特斯拉概念;小米概念;充电桩;长安汽车概念;比亚迪概念;新能源汽车;工业互联网;低空经济;机器人概念;宁德时代概念;储能;创投;燃料电池;回购增持再贷款概念;氢能源;深股通;融资融券,24
17,600203.SH,600203,智能音箱;华为手机;海峡两岸;智能穿戴;小米概念;智慧灯杆;智能家居;消费电子概念;华为概念;柔性屏(折叠屏);无线耳机;汽车电子;福建自贸区;5G;智能座舱;卫星导航;机器人概念;无人机;MiniLED;抖音概念(字节概念);国企改革;融资融券;沪股通,23
33,300988.SZ,300988,新型工业化;智能电网;汽车电子;汽车热管理;小米概念;充电桩;机器人概念;数据中心(AIDC);比亚迪概念;光伏概念;专精特新;新能源汽车;储能;小米汽车;风电;锂电池概念;一带一路;融资融券,18
33,300659.SZ,300659,智慧政务;数据安全;数据确权;信创;华为鲲鹏;网络安全;AI应用;鸿蒙概念;AI智能体;华为昇腾;数字经济;DeepSeek概念;车联网(车路协同);人工智能;军工信息化;量子科技;低空经济;军工;芯片概念,19
33,002811.SZ,002811,装配式建筑;一带一路;芯片概念;人工智能;IP经济(谷子经济);数字经济;DeepSeek概念;AIGC概念;云计算,9
17,600984.SH,600984,一带一路;西部大开发;国企改革,3
33,300841.SZ,300841,动物疫苗;生物疫苗;合成生物;西部大开发;融资融券;深股通,6
33,002530.SZ,002530,养老概念;区块链;虚拟数字人;数据要素;智慧城市;华为鲲鹏;机器人概念;比亚迪概念;深股通;融资融券,10
33,301295.SZ,301295,专精特新;智能家居;光伏概念;小米概念;智能电网;新能源汽车;汽车电子;融资融券,8
33,300166.SZ,300166,MLOps概念;算力租赁;华为昇腾;云计算;数字水印;华为欧拉;华为鲲鹏;东数西算(算力);数据安全;多模态AI;AI语料;信创;智慧政务;Web3.0;ChatGPT概念;电子身份证;互联网保险;AIGC概念;时空大数据;数据中心(AIDC);AI智能体;虚拟数字人;AI手机;鸿蒙概念;数据要素;区块链;数字乡村;AI应用;元宇宙;数字孪生;5G;智慧城市;华为概念;互联网金融;物联网;DeepSeek概念;数字经济;虚拟现实;虚拟电厂;人工智能;机器视觉;职业教育;工业互联网;新型工业化;人形机器人;京津冀一体化;海工装备;碳中和;乡村振兴;深股通;融资融券,51
33,003029.SZ,003029,电子身份证;数字货币;华为鲲鹏;数据安全;智慧政务;信创;鸿蒙概念;网络安全;区块链;AI智能体;移动支付;互联网金融;数字水印;跨境支付(CIPS);蚂蚁集团概念;数字经济;抖音概念(字节概念);智慧城市;DeepSeek概念;车联网(车路协同);安防;物联网;量子科技;华为概念;工业互联网;东数西算(算力);军工信息化;长安汽车概念;无人驾驶;卫星导航;专精特新;比亚迪概念;军工;商业航天;中俄贸易概念;芯片概念;深股通,37
33,300170.SZ,300170,智谱AI;华为昇腾;云计算;多模态AI;数据安全;中国AI 50;ChatGPT概念;财税数字化;信创;网络安全;ERP概念;抖音概念(字节概念);百度概念;腾讯概念;阿里巴巴概念;AIGC概念;AI智能体;虚拟数字人;英伟达概念;数据要素;鸿蒙概念;AI应用;区块链;数据中心(AIDC);车联网(车路协同);DeepSeek概念;数字经济;华为概念;互联网金融;人工智能;工业互联网;低空经济;小米概念;智能医疗;C2M概念;智能物流;海峡两岸;跨境电商;长三角一体化;深股通;融资融券,41
33,301002.SZ,301002,智慧灯杆;数据中心(AIDC);商业航天;光伏概念;智慧城市;机器人概念;人形机器人;储能;体育产业;融资融券,10
33,301261.SZ,301261,减速器;工业母机;人形机器人;机器人概念;创投;专精特新;高端装备;京津冀一体化;深股通;融资融券,10
17,600281.SH,600281,金属回收;可降解塑料;国企改革;充电桩,4
17,688685.SH,688685,航空发动机;共封装光学(CPO);军民融合;商业航天;军工;东数西算(算力);无人机;算力租赁;专精特新;高端装备;传感器;人工智能;DeepSeek概念;独角兽概念;智能医疗;沪股通;融资融券,17
33,002969.SZ,002969,啤酒概念;海峡两岸;回购增持再贷款概念;股权转让(并购重组),4
17,688092.SH,688092,人工智能;新型工业化;人民币贬值受益;机器人概念;DeepSeek概念;机器视觉;专精特新;低空经济;高端装备;飞行汽车(eVTOL);商业航天;人形机器人;融资融券,13
33,300477.SZ,300477,金属镍;光伏概念;锂电池概念;比亚迪概念;电力物联网;金属铜;充电桩;新能源汽车;ST板块;小金属概念;区块链;智能电网;储能,13
17,688089.SH,688089,维生素;合成生物;AIGC概念;宠物经济;三胎概念;DeepSeek概念;绿色电力;融资融券,8
17,601789.SH,601789,国资云;东数西算(算力);腾讯概念;阿里巴巴概念;数据中心(AIDC);区块链;百度概念;房屋检测;水利;新型城镇化;装配式建筑;PPP概念;低空经济;参股券商;国企改革;沪股通;融资融券,17
33,300465.SZ,300465,数字货币;Web3.0;蚂蚁集团概念;移动支付;区块链;跨境支付(CIPS);ChatGPT概念;数据要素;AI智能体;文化传媒概念;信创;数据安全;腾讯概念;人工智能;DeepSeek概念;抖音概念(字节概念);化债概念(AMC概念);物联网;华为概念;比亚迪概念;东数西算(算力);数据中心(AIDC);芯片概念;深股通,24
17,600010.SH,600010,稀土永磁;特钢概念;氟化工概念;雅下水电概念;风电;回购增持再贷款概念;抽水蓄能;西部大开发;工业互联网;国企改革;一带一路;数据中心(AIDC);储能;人工智能;中俄贸易概念;沪股通;融资融券,17
33,002263.SZ,002263,石墨烯;共同富裕示范区;特高压;国企改革;军工;比亚迪概念;新能源汽车;PET铜箔;柔性直流输电;光伏概念;深股通;融资融券,12
17,600650.SH,600650,网约车;旅游概念;自由贸易港;上海国企改革;上海自贸区;冷链物流;数字经济;无人驾驶;参股券商;预制菜;国企改革;航运概念;沪股通,13
33,002212.SZ,002212,数据安全;数据确权;云办公;网络安全;财税数字化;华为鲲鹏;华为昇腾;智慧政务;电子身份证;数字水印;ChatGPT概念;云计算;阿里巴巴概念;信创;区块链;AI智能体;鸿蒙概念;多模态AI;AI应用;数字货币;腾讯概念;EDR概念;智慧城市;车联网(车路协同);DeepSeek概念;东数西算(算力);物联网;数字经济;跨境支付(CIPS);人工智能;华为概念;量子科技;互联网金融;智慧灯杆;数据中心(AIDC);工业互联网;低空经济;5G;新型工业化;机器人概念;水利;智能电网;无人机;卫星导航;储能;雄安新区;商业航天;芯片概念;一带一路;深股通;融资融券,51
33,300842.SZ,300842,存储芯片;商业航天;芯片概念;汽车电子;BC电池;第三代半导体;专精特新;钙钛矿电池;HJT电池;光伏概念;TOPCON电池;新能源汽车;深股通;融资融券,14
17,603657.SH,603657,家用电器;机器人概念;专精特新;小米概念,4
33,301517.SZ,301517,军工信息化;太赫兹;军民融合;卫星导航;商业航天;军工;6G概念;无人机;铜缆高速连接;毫米波雷达;量子科技;5G;华为海思概念股;消费电子概念;华为概念;共封装光学(CPO);光纤概念;西部大开发;国企改革;深股通;融资融券,21
33,301288.SZ,301288,专精特新;污水处理;金属回收;粤港澳大湾区;新型城镇化;金属镍;融资融券;摘帽,8
33,000710.SZ,000710,基因测序;辅助生殖;三胎概念;医疗器械概念;智能医疗;AI应用;数据要素;人工智能;京津冀一体化;AI智能体;DeepSeek概念;AI语料;西部大开发;腾讯概念;海峡两岸;智谱AI,16
17,603095.SH,603095,参股银行;高端装备;专精特新;创投;机器视觉;工业互联网;华为概念,7
17,688305.SH,688305,工业母机;新型工业化;高端装备;新能源汽车;机器人概念;专精特新;航空发动机;军工;无人机;低空经济;大飞机;芯片概念;商业航天;华为概念;核电;DeepSeek概念;沪股通;融资融券,18
33,002265.SZ,002265,兵装重组概念;军民融合;西部大开发;国企改革;军工信息化;央企国企改革;军工;长安汽车概念;无人机;专精特新;机器人概念;新能源汽车;无人驾驶;比亚迪概念;汽车电子;融资融券;股权转让(并购重组);深股通,18
33,300368.SZ,300368,算力租赁;云计算;信创;互联网金融;数据中心(AIDC);智慧城市;京津冀一体化;风电;无人零售;华为概念;雄安新区;机器人概念;国企改革;股权转让(并购重组);深股通,15
33,300253.SZ,300253,ChatGPT概念;AIGC概念;AI应用;虚拟数字人;DRG/DIP;AI智能体;互联网保险;华为鲲鹏;鸿蒙概念;数据要素;阿里巴巴概念;腾讯概念;信创;蚂蚁集团概念;区块链;DeepSeek概念;家庭医生;人工智能;智能医疗;智慧城市;中国AI 50;养老概念;华为概念;融资融券;深股通,25
17,688420.SH,688420,新型工业化;机器视觉;专精特新;人工智能;AI应用;AI智能体;锂电池概念;DeepSeek概念;高端装备;金属回收;动力电池回收;融资融券,12
17,688169.SH,688169,家用电器;同花顺出海50;人工智能;机器人概念;智能家居;DeepSeek概念;人民币贬值受益;小米概念;沪股通;融资融券,10
33,300127.SZ,300127,稀土永磁;特斯拉概念;新能源汽车;军工;华为概念;西部大开发;深股通,7
33,002165.SZ,002165,环氧丙烷;水泥概念;建筑节能;医疗器械概念;深股通;融资融券,6
33,300602.SZ,300602,富士康概念;共封装光学(CPO);液冷服务器;AI PC;苹果概念;华为手机;5G;华为海思概念股;AI眼镜;数据中心(AIDC);宁德时代概念;小米概念;MR(混合现实);比亚迪概念;无人机;华为概念;虚拟现实;光伏概念;新能源汽车;特斯拉概念;2025年报预增;石墨烯;人形机器人;锂电池概念;机器人概念;无人驾驶;工业互联网;储能;充电桩;粤港澳大湾区;汽车热管理;华为汽车;一体化压铸;家用电器;长安汽车概念;智能物流;一带一路;物业管理;融资融券;深股通,40
33,002176.SZ,002176,小金属概念;固态电池;锂电池概念;新能源汽车;军工;无人机;机器人概念;飞行汽车(eVTOL);大飞机;低空经济;人形机器人;风电;深股通;融资融券;抽水蓄能;股权转让(并购重组),16
17,603626.SH,603626,智能音箱;苹果概念;柔性屏(折叠屏);特斯拉概念;富士康概念;虚拟现实;智能穿戴;消费电子概念;无线耳机;AI PC;机器人概念;新型烟草(电子烟);元宇宙;华为概念;海峡两岸;人民币贬值受益;储能;固态电池;沪股通;融资融券,20
17,688418.SH,688418,卫星导航;6G概念;商业航天;军工;WiFi 6;无人机;5G;量子科技;智慧政务;网络安全;F5G概念;数据中心(AIDC);低空经济;华为概念;物联网;车联网(车路协同);AI智能体;智慧城市;光纤概念;机器人概念;人工智能;智慧灯杆;飞行汽车(eVTOL);无人驾驶;工业互联网;DeepSeek概念;华为数字能源;储能;一带一路;养老概念;沪股通;融资融券,32
17,688015.SH,688015,职业教育;车联网(车路协同);低空经济;人工智能;元宇宙;无人机;AI应用;DeepSeek概念;京津冀一体化;区块链;2025年报预增;融资融券,12
17,688152.SH,688152,华为欧拉;云办公;华为鲲鹏;信创;云计算;数据安全;网络安全;国产操作系统;DeepSeek概念;华为概念;智能电网;专精特新;机器人概念;商业航天;人形机器人;养老概念;融资融券,17
33,300632.SZ,300632,先进封装;PET铜箔;第三代半导体;MiniLED;共封装光学(CPO);PCB概念;OLED;富士康概念;芯片概念;柔性屏(折叠屏);人形机器人;消费电子概念;传感器;AI眼镜;5G;智能穿戴;无线耳机;汽车电子;脑机接口;比亚迪概念;机器人概念;家用电器;充电桩;鸿蒙概念;福建自贸区;锂电池概念;无人驾驶;固态电池;储能;无人机;海峡两岸;养老概念;人民币贬值受益;医美概念;一带一路;消毒剂,36
17,688669.SH,688669,钙钛矿电池;石墨烯;光刻胶;可降解塑料;磷化工;融资融券,6
22,600777.SH,600777,页岩气;俄乌冲突概念;天然气;ST板块;人民币贬值受益,5
17,603298.SH,603298,同花顺出海50;人形机器人;智能物流;机器人概念;新能源汽车;5G;宁德时代概念;沪股通;融资融券,9
151,920876.BJ,920876,2025年报预增;在线教育;移动支付;融资融券;数字经济;芯片概念;安防;人工智能;智能家居;鸿蒙概念;信创;智慧政务;物联网;机器人概念;消费电子概念;AI PC;专精特新;5G,18
33,300573.SZ,300573,民营医院;眼科医疗;创新药;智能医疗;医药电商;2025年报预增;融资融券;深股通,8
33,300545.SZ,300545,MiniLED;柔性屏(折叠屏);MicroLED概念;华为手机;OLED;先进封装;5G;消费电子概念;富士康概念;苹果概念;芯片概念;MR(混合现实);智能穿戴;AI眼镜;汽车电子;专精特新;虚拟现实;新型工业化;华为概念;光伏概念;智能座舱;机器人概念;锂电池概念;华为汽车;钙钛矿电池;固态电池;钠离子电池;深股通,28
151,920924.BJ,920924,数据中心(AIDC);AI应用;高铁;融资融券;养老概念;信创;网络安全;抖音概念(字节概念);安防;车联网(车路协同);华为概念;算力租赁;物业管理;数字经济;阿里巴巴概念;区块链;智慧灯杆;人工智能;智慧城市;5G;专精特新;东数西算(算力),22
17,688358.SH,688358,智能医疗;医疗器械概念;AI应用;人工智能;宠物经济;机器人概念;人民币贬值受益;融资融券,8
33,002247.SZ,002247,共同富裕示范区;长三角一体化,2
17,688512.SH,688512,国家大基金持股;芯片概念;5G;专精特新;物联网;人民币贬值受益;沪股通;融资融券,8
33,300965.SZ,300965,卫星导航;无人机;军工;军民融合;融资融券,5
33,000548.SZ,000548,乡村振兴;物业管理;国企改革,3
33,300921.SZ,300921,算力租赁;云计算;云办公;数据安全;智慧政务;东数西算(算力);腾讯概念;网络安全;抖音概念(字节概念);信创;阿里巴巴概念;百度概念;AI智能体;区块链;数据中心(AIDC);智慧城市;DeepSeek概念;数字经济;互联网金融;华为概念;人工智能;工业互联网;智能医疗;5G;粤港澳大湾区;一带一路;融资融券,27
33,000408.SZ,000408,金属铜;盐湖提锂;小金属概念;黄金概念;锂电池概念;化肥;西部大开发;国企改革;融资融券;深股通,10
33,000546.SZ,000546,盐湖提锂;小金属概念;金属镍;金属铜;金属回收;锂电池概念;医疗废物处理;固废处理;垃圾分类,9
17,600262.SH,600262,人民币贬值受益;无人驾驶;华为概念;车联网(车路协同);西部大开发;氢能源;央企国企改革;国企改革,8
33,301196.SZ,301196,光纤概念;新型烟草(电子烟);消费电子概念;海峡两岸;专精特新;储能;新能源汽车;福建自贸区;机器人概念;家用电器;PEEK材料;医疗器械概念;养老概念;三胎概念;宠物经济;深股通;融资融券,17
33,000655.SZ,000655,金属铜;小金属概念;钒电池;国企改革;深股通;融资融券,6
33,301106.SZ,301106,星闪概念;智能家居;智能座舱;消费电子概念;汽车电子;家用电器;比亚迪概念;新型烟草(电子烟);5G;电力物联网;新能源汽车;PCB概念;智能电网;两轮车;股权转让(并购重组);融资融券,16
151,920978.BJ,920978,液冷服务器;融资融券;比亚迪概念;汽车电子;新能源汽车;长安汽车概念;汽车热管理;储能;小米汽车;机器人概念;传感器;专精特新,12
17,601022.SH,601022,航运概念;统一大市场;国企改革;一带一路;共同富裕示范区;融资融券;沪股通,7
17,603380.SH,603380,机器人概念;汽车电子;5G;消费电子概念;新能源汽车;独角兽概念;数据中心(AIDC);医疗器械概念;沪股通,9
17,603121.SH,603121,DeepSeek概念;数据中心(AIDC);小米汽车;军工;传感器;长三角一体化;机器人概念;比亚迪概念;人形机器人;芯片概念;创投;氢能源;新能源汽车;汽车芯片;燃料电池;沪股通,16
17,688084.SH,688084,无人机;军工;机器人概念;高端装备;沪股通;融资融券,6
33,002021.SZ,002021,高端装备;机器人概念;物联网;智能物流;一带一路;股权转让(并购重组),6
33,300580.SZ,300580,人形机器人;华为汽车;特斯拉概念;工业母机;新型工业化;机器视觉;机器人概念;新能源汽车;比亚迪概念;燃料电池;氢能源;深股通,12
33,301125.SZ,301125,专精特新;人民币贬值受益;中俄贸易概念;融资融券,4
33,002677.SZ,002677,净水概念;人工智能;智能家居;长三角一体化;家用电器;无人驾驶;深股通,7
33,300164.SZ,300164,俄乌冲突概念;页岩气;天然气;新疆振兴;碳中和;西部大开发;一带一路;人民币贬值受益,8
17,600392.SH,600392,稀土永磁;小金属概念;苹果概念;2025年报预增;西部大开发;国企改革;参股保险;沪股通;融资融券,9
33,300551.SZ,300551,互联网金融;数字货币;专精特新;虚拟数字人;芯片概念;存储芯片;绿色电力,7
17,688123.SH,688123,存储芯片;汽车芯片;中芯国际概念;共封装光学(CPO);芯片概念;AI眼镜;智能穿戴;消费电子概念;无线耳机;汽车电子;数据中心(AIDC);小米概念;智能座舱;华为概念;新型烟草(电子烟);专精特新;比亚迪概念;特斯拉概念;人民币贬值受益;沪股通;融资融券,21
33,300586.SZ,300586,PCB概念;固态电池;芯片概念;钠离子电池;锂电池概念;染料;宁德时代概念;专精特新;消毒剂;储能;可降解塑料;燃料电池;氢能源;深股通;融资融券,15
33,301173.SZ,301173,长安汽车概念;新能源汽车;比亚迪概念;汽车电子;深股通;融资融券,6
33,300953.SZ,300953,人形机器人;小米汽车;比亚迪概念;小米概念;新能源汽车;机器人概念;宁德时代概念;飞行汽车(eVTOL);低空经济;2025年报预增;锂电池概念;储能;2026一季报预增;一带一路;深股通;融资融券,16
33,000977.SZ,000977,中国AI 50;算力租赁;东数西算(算力);云计算;国产操作系统;抖音概念(字节概念);信创;国资云;英伟达概念;数据中心(AIDC);百度概念;腾讯概念;液冷服务器;AIGC概念;元宇宙;智慧城市;车联网(车路协同);DeepSeek概念;人工智能;无人驾驶;水利;回购增持再贷款概念;国企改革;深股通;融资融券,25
151,920357.BJ,920357,新能源汽车;汽车电子;融资融券;消费电子概念;专精特新;PCB概念,6
33,000957.SZ,000957,中俄贸易概念;国企改革;燃料电池;人民币贬值受益;回购增持再贷款概念;新能源汽车;无人驾驶;人工智能;车联网(车路协同);氢能源;汽车电子;深股通;融资融券,13
17,601717.SH,601717,风电;煤炭概念;高股息精选;回购增持再贷款概念;储能;DeepSeek概念;中俄贸易概念;新能源汽车;华为概念;汽车热管理;高铁;长安汽车概念;机器人概念;华为汽车;军工;沪股通;融资融券;比亚迪概念,18
33,002988.SZ,002988,汽车热管理;建筑节能;智能物流;华为汽车;新能源汽车;比亚迪概念;回购增持再贷款概念;商业航天;储能;光伏概念;深股通,11
33,001979.SZ,001979,租售同权;物业管理;免税店;养老概念;国企改革;央企国企改革;粤港澳大湾区;低空经济;回购增持再贷款概念;深股通;融资融券,11
33,300375.SZ,300375,长安汽车概念;华为汽车;新能源汽车;汽车热管理;比亚迪概念;小米汽车;京津冀一体化;传感器;小米概念;百度概念;储能;宁德时代概念;机器人概念,13
17,688001.SH,688001,MicroLED概念;OLED;苹果概念;汽车电子;消费电子概念;智能音箱;智能穿戴;无线耳机;5G;特斯拉概念;芯片概念;人形机器人;回购增持再贷款概念;沪股通;融资融券,15
151,920970.BJ,920970,融资融券;食品安全;专精特新;猪肉,4
33,002649.SZ,002649,华为鲲鹏;华为盘古;ChatGPT概念;华为昇腾;数据安全;数字货币;信创;AI语料;数据要素;虚拟数字人;鸿蒙概念;AI应用;网络安全;跨境支付(CIPS);AIGC概念;区块链;智谱AI;阿里巴巴概念;数字乡村;语音技术;百度概念;腾讯概念;抖音概念(字节概念);智慧城市;DeepSeek概念;互联网金融;数字经济;人工智能;物联网;虚拟现实;小红书概念;华为概念;工业互联网;无人驾驶;跨境电商;虚拟电厂;深股通;融资融券,38
33,301313.SZ,301313,智谱AI;华为鲲鹏;空间计算;数字孪生;智慧政务;ChatGPT概念;数据要素;物联网;百度概念;虚拟数字人;AI应用;智慧城市;AIGC概念;军工信息化;数据中心(AIDC);元宇宙;人工智能;虚拟现实;车联网(车路协同);数字经济;低空经济;水利;IP经济(谷子经济);机器人概念;智能医疗;地下管网;旅游概念;污水处理;融资融券,29
17,688727.SH,688727,科创次新股;存储芯片;光刻胶;芯片概念;注册制次新股;海峡两岸;福建自贸区;创投;新股与次新股;融资融券,10
33,301315.SZ,301315,AI应用;AIGC概念;互联网金融;数据要素;AI智能体;DeepSeek概念;数字经济;人工智能;ERP概念;工业互联网;智能物流;烟草;新型工业化;机器人概念;华为概念;无人驾驶;机器视觉;数据中心(AIDC);融资融券,19
33,300399.SZ,300399,互联网保险;互联网金融;AI应用;ChatGPT概念;数据要素;百度概念;信创;阿里巴巴概念;创投;国企改革;5G;深股通,12
33,001306.SZ,001306,减速器;人形机器人;家用电器;工业母机;共同富裕示范区;机器人概念;智能家居;比亚迪概念;新能源汽车;智能座舱;安防;专精特新;深股通;融资融券,14
33,002629.SZ,002629,页岩气;俄乌冲突概念;天然气;光伏概念,4
151,920478.BJ,920478,创新药;融资融券;CRO概念,3
33,301213.SZ,301213,军工信息化;军民融合;卫星导航;航空发动机;军工;商业航天;无人机;西部大开发;高端装备;低空经济;数字孪生;东数西算(算力);电子身份证;专精特新;信创;机器视觉;人工智能;Web3.0;物联网;虚拟现实;传感器;AI应用;机器人概念;区块链;第三代半导体;融资融券,26
17,688159.SH,688159,算力租赁;东数西算(算力);存储芯片;云计算;信创;智慧政务;数据中心(AIDC);电力物联网;5G;阿里巴巴概念;数据要素;AI智能体;鸿蒙概念;星闪概念;智慧城市;智能电网;物联网;华为概念;车联网(车路协同);人工智能;专精特新;无人机;粤港澳大湾区;低空经济;机器人概念;比亚迪概念;水利;沪股通;融资融券,29
17,600293.SH,600293,硅能源;国企改革;参股银行;回购增持再贷款概念;融资融券,5
17,603339.SH,603339,冷链物流;装配式建筑;人民币贬值受益;专精特新;海工装备;预制菜;数据中心(AIDC);液冷服务器,8
33,002426.SZ,002426,AI PC;小米概念;新型工业化;苹果概念;消费电子概念;新能源汽车;PET铜箔;特斯拉概念;智能穿戴;华为概念;AI眼镜;人民币贬值受益;一体化压铸;锂电池概念;一带一路;深股通;融资融券,17
17,603300.SH,603300,算力租赁;国资云;Web3.0;区块链;数据要素;蚂蚁集团概念;NFT概念;东数西算(算力);DeepSeek概念;数字经济;职业教育;数字货币;人工智能;数据中心(AIDC);华为概念;水利;低空经济;雅下水电概念;乡村振兴;新型城镇化;无人机;国企改革;自由贸易港;海南自贸区;回购增持再贷款概念;沪股通;股权转让(并购重组);融资融券,28
151,920665.BJ,920665,核污染防治;海峡两岸;光伏概念;融资融券;专精特新;高铁;商业航天;PCB概念,8
17,688189.SH,688189,流感;仿制药一致性评价;创新药;数字经济;国企改革;融资融券,6
17,688602.SH,688602,有机硅概念;减肥药;CRO概念;锂电池概念;光刻胶;超级电容;固态电池;氟化工概念;OLED;融资融券,10
33,300437.SZ,300437,磷化工;消毒剂;净水概念;土壤修复;污水处理;新型城镇化;碳中和;PPP概念;工业互联网;融资融券,10
33,300637.SZ,300637,PCB概念;磷化工,2
17,603797.SH,603797,新型城镇化;污水处理;PPP概念;粤港澳大湾区,4
