code,所属概念数量,股票代码,market_code,所属概念
300054,10,300054.SZ,33,光刻胶;中芯国际概念;存储芯片;先进封装;OLED;芯片概念;柔性屏(折叠屏);锂电池概念;深股通;融资融券
688326,21,688326.SH,17,智能座舱;车联网(车路协同);无人驾驶;商业航天;毫米波雷达;百度概念;飞行汽车(eVTOL);低空经济;华为概念;汽车电子;长安汽车概念;小米汽车;DeepSeek概念;虚拟现实;机器人概念;比亚迪概念;大飞机;新能源汽车;回购增持再贷款概念;汽车热管理;融资融券
688166,10,688166.SH,17,重组蛋白;减肥药;细胞免疫治疗;创新药;仿制药一致性评价;流感;合成生物;创投;沪股通;融资融券
920438,13,920438.BJ,151,商业航天;无人驾驶;6G概念;芯片概念;消费电子概念;军工;核污染防治;海工装备;专精特新;核电;比亚迪概念;先进封装;融资融券
300784,8,300784.SZ,33,物联网;专精特新;IP经济(谷子经济);消费电子概念;旅游概念;机器人概念;三胎概念;融资融券
001223,9,001223.SZ,33,PET铜箔;固态电池;锂电池概念;无人机;新型工业化;机器人概念;专精特新;消费电子概念;可降解塑料
300965,6,300965.SZ,33,军民融合;卫星导航;军工;无人机;融资融券;摘帽
002970,20,002970.SZ,33,垃圾分类;EDR概念;比亚迪概念;多模态AI;新能源汽车;人工智能;无人驾驶;毫米波雷达;鸿蒙概念;星闪概念;智能座舱;专精特新;人脸识别;汽车电子;车联网(车路协同);物联网;机器视觉;卫星导航;云计算;深股通
601169,4,601169.SH,17,证金持股;参股保险;沪股通;融资融券
600658,10,600658.SH,17,量子科技;数字经济;京津冀一体化;数据要素;人工智能;创投;云计算;国企改革;芯片概念;沪股通
002188,4,002188.SZ,33,物业管理;养老概念;共同富裕示范区;长三角一体化
600388,17,600388.SH,17,固废处理;绿色电力;氢能源;风电;钠离子电池;回购增持再贷款概念;土壤修复;国企改革;储能;污水处理;PPP概念;专精特新;海峡两岸;机器人概念;华为概念;融资融券;沪股通
002651,11,002651.SZ,33,成飞概念;军民融合;大飞机;商业航天;军工;无人机;低空经济;机器人概念;高端装备;西部大开发;深股通
002226,21,002226.SZ,33,民爆概念;央企国企改革;新疆振兴;国企改革;绿色电力;雅下水电概念;一带一路;风电;水利;创投;军工;专精特新;新能源汽车;军民融合;工业互联网;比亚迪概念;独角兽概念;人工智能;深股通;多模态AI;AI语料
688128,20,688128.SH,17,特高压;可控核聚变;储能;汽车热管理;比亚迪概念;氢能源;抽水蓄能;新型工业化;固态电池;无人机;锂电池概念;回购增持再贷款概念;一带一路;无人驾驶;央企国企改革;国企改革;房屋检测;沪股通;中字头股票;融资融券
000560,13,000560.SZ,33,租售同权;物业管理;西部大开发;京津冀一体化;数字经济;数据要素;AIGC概念;ChatGPT概念;鸿蒙概念;人工智能;深股通;华为概念;融资融券
002614,17,002614.SZ,33,福建自贸区;海峡两岸;养老概念;血氧仪;IP经济(谷子经济);跨境电商;网红经济;医疗器械概念;智能家居;家用电器;人工智能;鸿蒙概念;DeepSeek概念;人民币贬值受益;华为概念;机器人概念;人形机器人
300020,24,300020.SZ,33,智慧城市;智慧政务;数字乡村;数字经济;元宇宙;数字孪生;华为鲲鹏;数据要素;人工智能;东数西算(算力);百度概念;ST板块;智能医疗;区块链;阿里巴巴概念;ETC;创投;共同富裕示范区;家庭医生;华为概念;数据中心;车联网(车路协同);机器人概念;无人驾驶
920023,6,920023.BJ,151,农业种植;乡村振兴;创投;西部大开发;融资融券;土地流转
300867,16,300867.SZ,33,海峡两岸;生物质能发电;垃圾分类;医疗废物处理;PPP概念;污水处理;医美概念;固废处理;燃料电池;绿色电力;氢能源;短剧游戏;DeepSeek概念;AI应用;深股通;融资融券
600408,4,600408.SH,17,煤炭概念;煤化工概念;碳中和;氢能源
688165,14,688165.SH,17,减速器;人形机器人;新型工业化;机器人概念;机器视觉;新能源汽车;工业互联网;专精特新;富士康概念;华为概念;人工智能;国企改革;沪股通;融资融券
600581,9,600581.SH,17,特钢概念;新疆振兴;央企国企改革;煤炭概念;国企改革;西部大开发;一带一路;沪股通;融资融券
300425,13,300425.SZ,33,PPP概念;污水处理;新型城镇化;固废处理;土壤修复;净水概念;国企改革;西部大开发;央企国企改革;智慧城市;高端装备;专精特新;中字头股票
002542,13,002542.SZ,33,地下管网;新型城镇化;PPP概念;旅游概念;特色小镇;一带一路;国企改革;低空经济;云计算;文化传媒概念;数据中心;芯片概念;深股通
300531,34,300531.SZ,33,数字货币;移动支付;跨境支付(CIPS);电子身份证;信创;人脸识别;区块链;物联网;智慧政务;数字经济;数据确权;数据安全;鸿蒙概念;华为概念;机器视觉;人工智能;DeepSeek概念;数据要素;工业互联网;机器人概念;军工;粤港澳大湾区;智能物流;智能音箱;食品安全;智能医疗;专精特新;华为海思概念股;消费电子概念;拼多多概念;芯片概念;中俄贸易概念;智能电网;深股通
603980,7,603980.SH,17,染料;有机硅概念;阿尔茨海默概念;家用电器;仿制药一致性评价;医疗器械概念;创新药
000829,26,000829.SZ,33,独角兽概念;虚拟现实;人工智能;鸿蒙概念;百度概念;Web3.0;创投;AI智能体;抖音概念(字节概念);数据确权;腾讯概念;深圳国企改革;华为概念;国企改革;粤港澳大湾区;智能穿戴;一带一路;新型烟草(电子烟);华为汽车;拼多多概念;AI手机;消费电子概念;华为手机;苹果概念;深股通;融资融券
300198,14,300198.SZ,33,海峡两岸;地下管网;新型城镇化;PPP概念;污水处理;ST板块;水利;一带一路;锂电池概念;核电;无人驾驶;新能源汽车;汽车热管理;减速器
601727,32,601727.SH,17,可控核聚变;核电;航空发动机;大飞机;核污染防治;特高压;高端装备;风电;超超临界发电;智能电网;充电桩;工业母机;机器人概念;工业互联网;华为概念;人形机器人;减速器;氢能源;化债概念(AMC概念);储能;燃料电池;独角兽概念;光伏概念;上海国企改革;回购增持再贷款概念;国企改革;固废处理;钒电池;锂电池概念;固态电池;沪股通;融资融券
601228,11,601228.SH,17,冷链物流;航运概念;国企改革;养老概念;自由贸易港;广东自贸区;粤港澳大湾区;数据要素;网络安全;沪股通;融资融券
603366,15,603366.SH,17,区块链;蚂蚁集团概念;建筑节能;创投;参股银行;华为概念;空气能热泵;充电桩;智能家居;家用电器;光伏概念;储能;特斯拉概念;融资融券;沪股通
301370,8,301370.SZ,33,医疗器械概念;智能物流;国企改革;DRG/DIP;数据要素;财税数字化;深股通;融资融券
000563,9,000563.SZ,33,国企改革;参股保险;证金持股;参股银行;信托概念;化债概念(AMC概念);西部大开发;深股通;融资融券
920720,12,920720.BJ,151,专精特新;特斯拉概念;比亚迪概念;新能源汽车;融资融券;家用电器;5G;华为汽车;小米概念;宁德时代概念;富士康概念;减速器
600995,11,600995.SH,17,抽水蓄能;虚拟电厂;绿色电力;钠离子电池;储能;西部大开发;国企改革;央企国企改革;DeepSeek概念;沪股通;融资融券
000652,20,000652.SZ,33,信托概念;新型城镇化;流感;PPP概念;雄安新区;回购增持再贷款概念;生物质能发电;创投;化债概念(AMC概念);碳交易;固废处理;国企改革;碳中和;参股券商;京津冀一体化;独角兽概念;证金持股;动力电池回收;深股通;融资融券
002489,15,002489.SZ,33,露营经济;参股银行;旅游概念;共同富裕示范区;跨境电商;体育产业;C2M概念;长三角一体化;创投;一带一路;人民币贬值受益;独角兽概念;机器人概念;深股通;融资融券
002124,7,002124.SZ,33,猪肉;预制菜;绿色电力;机器人概念;深股通;元宇宙;摘帽
600935,5,600935.SH,17,水泥概念;国企改革;可降解塑料;硅能源;沪股通
301321,9,301321.SZ,33,MicroLED概念;MiniLED;OLED;华为概念;虚拟现实;汽车电子;消费电子概念;回购增持再贷款概念;融资融券
001380,11,001380.SZ,33,华为汽车;人形机器人;长安汽车概念;机器人概念;新能源汽车;专精特新;比亚迪概念;无人机;军工;深股通;融资融券
002858,16,002858.SZ,33,体育产业;NFT概念;多模态AI;IP经济(谷子经济);AIGC概念;职业教育;在线教育;Web3.0;百度概念;虚拟现实;人工智能;数字经济;低空经济;无人驾驶;回购增持再贷款概念;AI应用
002148,14,002148.SZ,33,车联网(车路协同);物联网;低空经济;京津冀一体化;创投;无人机;机器人概念;抖音概念(字节概念);5G;手机游戏;网络游戏;芯片概念;融资融券;深股通
000639,7,000639.SZ,33,NMN概念;网红经济;跨境电商;体育产业;维生素;阿里巴巴概念;融资融券
601139,17,601139.SH,17,证金持股;天然气;国企改革;深圳国企改革;绿色电力;氢能源;POE胶膜;燃料电池;智慧城市;光伏概念;DeepSeek概念;华为数字能源;沪股通;融资融券;固态电池;百度概念;数据中心
600967,25,600967.SH,17,军民融合;军工;数字孪生;无人机;人工智能;高端装备;物联网;核电;减速器;高铁;中俄贸易概念;机器人概念;农机;工业互联网;无人驾驶;央企国企改革;人形机器人;风电;氢能源;新能源汽车;西部大开发;储能;国企改革;沪股通;融资融券
603729,8,603729.SH,17,网红经济;文化传媒概念;数据要素;抖音概念(字节概念);旅游概念;小红书概念;华为概念;上海自贸区
688511,9,688511.SH,22,商业航天;军工信息化;军民融合;军工;专精特新;ST板块;锂电池概念;人工智能;西部大开发
600279,9,600279.SH,17,统一大市场;航运概念;国企改革;西部大开发;一带一路;民爆概念;智能物流;股权转让(并购重组);沪股通
688191,17,688191.SH,17,特高压;智能电网;风电;专精特新;无人机;数字孪生;水利;华为概念;华为昇腾;机器视觉;人工智能;DeepSeek概念;鸿蒙概念;AI智能体;多模态AI;沪股通;融资融券
002334,27,002334.SZ,33,光伏建筑一体化;光伏概念;燃料电池;氢能源;风电;储能;充电桩;换电概念;海工装备;核电;新能源汽车;比亚迪概念;新型工业化;工业母机;机器人概念;人形机器人;低空经济;工业互联网;粤港澳大湾区;数据中心;液冷服务器;物联网;百度概念;稀土永磁;深股通;芯片概念;融资融券
001217,4,001217.SZ,33,染料;航运概念;煤化工概念;化肥
002448,21,002448.SZ,33,燃料电池;氢能源;工业母机;新能源汽车;农机;比亚迪概念;人形机器人;绿色电力;汽车电子;2025年报预增;长安汽车概念;MCU芯片;机器人概念;无人机;无人驾驶;5G;乡村振兴;华为概念;车联网(车路协同);互联网金融;深股通
920221,5,920221.BJ,151,新能源汽车;专精特新;高压快充;融资融券;减速器
601229,2,601229.SH,17,沪股通;融资融券
002310,20,002310.SZ,33,乡村振兴;PPP概念;新型城镇化;京津冀一体化;雄安新区;污水处理;水利;土壤修复;生态农业;医疗废物处理;汽车拆解概念;国企改革;股权转让(并购重组);绿色电力;固废处理;风电;储能;金属回收;深股通;摘帽
300197,21,300197.SZ,33,PPP概念;新型城镇化;雄安新区;地下管网;旅游概念;垃圾分类;乡村振兴;土壤修复;碳中和;水利;农业种植;国企改革;污水处理;一带一路;智慧城市;央企国企改革;回购增持再贷款概念;粤港澳大湾区;充电桩;深股通;融资融券
300079,36,300079.SZ,33,数据确权;区块链;元宇宙;云计算;知识产权保护;AI智能体;数据安全;AIGC概念;NFT概念;网络安全;文化传媒概念;跨境支付(CIPS);DeepSeek概念;数字水印;移动支付;人工智能;数字货币;AI语料;ETC;互联网金融;车联网(车路协同);Sora概念(文生视频);安防;IP经济(谷子经济);华为概念;星闪概念;WiFi 6;无人机;商业航天;5G;华为海思概念股;芯片概念;光纤概念;AI应用;融资融券;深股通
300423,21,300423.SZ,33,光热发电;可控核聚变;氢能源;光伏概念;商业航天;风电;燃料电池;虚拟电厂;水利;智慧灯杆;智能电网;冷链物流;储能;锂电池概念;专精特新;智慧城市;安防;智能家居;数据中心;智慧政务;股权转让(并购重组)
600812,17,600812.SH,17,流感;维生素;仿制药一致性评价;肝炎概念;生物疫苗;合成生物;创新药;眼科医疗;证金持股;重组蛋白;雄安新区;国企改革;化肥;数字经济;DeepSeek概念;沪股通;融资融券
600939,10,600939.SH,17,地下管网;装配式建筑;新型城镇化;房屋检测;国企改革;雅下水电概念;水利;西部大开发;工业互联网;沪股通
002801,14,002801.SZ,33,人形机器人;新能源汽车;无线充电;机器人概念;储能;无人机;人民币贬值受益;低空经济;军工;锂电池概念;2025年报预增;数据中心;冷链物流;深股通
603229,6,603229.SH,17,肝炎概念;创新药;CRO概念;人民币贬值受益;融资融券;沪股通
603197,18,603197.SH,17,华为汽车;飞行汽车(eVTOL);无人驾驶;小米汽车;传感器;机器人概念;低空经济;车联网(车路协同);特斯拉概念;小米概念;新能源汽车;毫米波雷达;比亚迪概念;汽车电子;人工智能;回购增持再贷款概念;融资融券;沪股通
300730,30,300730.SZ,33,电子身份证;DRG/DIP;智慧政务;数据要素;数字乡村;华为鲲鹏;数字孪生;网络安全;军工;智慧城市;财税数字化;信创;数据安全;数字经济;互联网金融;云办公;区块链;百度概念;人工智能;家庭医生;东数西算(算力);物联网;食品安全;智能医疗;华为概念;工业互联网;数据中心;机器视觉;芯片概念;AI应用
603828,6,603828.SH,22,ST板块;新型城镇化;PPP概念;光伏建筑一体化;装配式建筑;建筑节能
603021,3,603021.SH,22,地下管网;ST板块;跨境电商
000570,10,000570.SZ,33,乡村振兴;参股银行;农机;国企改革;海峡两岸;锂电池概念;无人机;华为概念;固态电池;2025年报预增
600696,2,600696.SH,22,白酒概念;ST板块
300926,10,300926.SZ,33,一体化压铸;华为汽车;长安汽车概念;新能源汽车;比亚迪概念;机器人概念;专精特新;2025三季报预增;深股通;融资融券
000931,7,000931.SZ,33,仿制药一致性评价;创新药;养老概念;雄安新区;京津冀一体化;创投;融资融券
301318,13,301318.SZ,33,人脸识别;物联网;人工智能;腾讯概念;粤港澳大湾区;在线教育;信创;跨境电商;云办公;消费电子概念;一带一路;AI应用;融资融券
000521,19,000521.SZ,33,冷链物流;国企改革;垃圾分类;净水概念;一带一路;家用电器;智能家居;回购增持再贷款概念;医疗器械概念;空气能热泵;血氧仪;工业互联网;DeepSeek概念;人工智能;鸿蒙概念;量子科技;小米概念;深股通;融资融券
002073,17,002073.SZ,33,锂电池概念;固态电池;绿色电力;宁德时代概念;一带一路;工业互联网;参股银行;智能物流;生物质能发电;物联网;传感器;机器视觉;数字经济;知识产权保护;证金持股;深股通;融资融券
002564,16,002564.SZ,33,上海国企改革;光热发电;碳中和;氢能源;风电;光伏概念;核电;一带一路;国企改革;海工装备;高端装备;军工;煤化工概念;军民融合;深股通;摘帽
600930,11,600930.SH,17,绿色电力;国企改革;人工智能;一带一路;央企国企改革;风电;核电;注册制次新股;储能;新股与次新股;融资融券
600917,7,600917.SH,17,天然气;国企改革;碳交易;西部大开发;央企国企改革;沪股通;融资融券
600271,35,600271.SH,17,电子身份证;ETC;数字货币;财税数字化;移动支付;智慧政务;互联网金融;智慧城市;信创;人脸识别;网络安全;ERP概念;数据要素;区块链;数字经济;职业教育;ChatGPT概念;AI智能体;物联网;蚂蚁集团概念;智能物流;人工智能;腾讯概念;DeepSeek概念;央企国企改革;海峡两岸;食品安全;国企改革;数据中心;芯片概念;MCU芯片;液冷服务器;沪股通;融资融券;AI应用
688087,7,688087.SH,17,可降解塑料;固废处理;回购增持再贷款概念;人民币贬值受益;碳中和;沪股通;融资融券
600613,2,600613.SH,17,流感;医药电商
601377,6,601377.SH,17,福建自贸区;海峡两岸;证金持股;国企改革;沪股通;融资融券
301277,8,301277.SZ,33,流感;仿制药一致性评价;幽门螺杆菌概念;创新药;合成生物;CRO概念;深股通;融资融券
600572,16,600572.SH,17,医药电商;流感;仿制药一致性评价;毛发医疗;维生素;幽门螺杆菌概念;创新药;眼科医疗;阿尔茨海默概念;工业大麻;国企改革;智能医疗;专精特新;AI应用;沪股通;融资融券
000548,3,000548.SZ,33,物业管理;乡村振兴;国企改革
600020,11,600020.SH,17,信托概念;参股银行;参股保险;充电桩;国企改革;化债概念(AMC概念);回购增持再贷款概念;创投;文化传媒概念;沪股通;融资融券
002191,11,002191.SZ,33,IP经济(谷子经济);烟草;区块链;蚂蚁集团概念;物联网;粤港澳大湾区;新型烟草(电子烟);PET铜箔;芯片概念;深股通;融资融券
920299,6,920299.BJ,151,商业航天;智能电网;融资融券;数据中心;特高压;阿里巴巴概念
002694,6,002694.SZ,33,地下管网;新型城镇化;旅游概念;体育产业;水利;空气能热泵
920579,28,920579.BJ,151,高铁;无人驾驶;比亚迪概念;数字孪生;污水处理;高端装备;机器人概念;芯片概念;物联网;第三代半导体;智能物流;新能源汽车;工业母机;新型工业化;机器视觉;烟草;车联网(车路协同);智能医疗;央企国企改革;工业互联网;融资融券;垃圾分类;专精特新;固废处理;国企改革;京津冀一体化;医疗废物处理;一体化压铸
605368,5,605368.SH,17,高股息精选;天然气;回购增持再贷款概念;DeepSeek概念;沪股通
600653,6,600653.SH,17,物业管理;国企改革;绿色电力;人工智能;新能源汽车;融资融券
600734,32,600734.SH,17,福建自贸区;国资云;智慧政务;海峡两岸;华为鲲鹏;算力租赁;国产操作系统;云计算;数据要素;数据安全;区块链;AI智能体;阿里巴巴概念;智慧城市;数字经济;安防;东数西算(算力);职业教育;人工智能;DeepSeek概念;华为概念;物联网;无人机;创投;机器人概念;国企改革;专精特新;虚拟电厂;人形机器人;AI应用;股权转让(并购重组);沪股通
000933,8,000933.SZ,33,俄乌冲突概念;煤炭概念;锂电池概念;宁德时代概念;深股通;国企改革;风电;融资融券
600257,12,600257.SH,17,高压氧舱;预制菜;净水概念;污水处理;创投;乡村振兴;回购增持再贷款概念;白酒概念;养老概念;民营医院;智能医疗;融资融券
601101,4,601101.SH,17,煤炭概念;国企改革;融资融券;沪股通
001227,5,001227.SZ,33,参股券商;西部大开发;一带一路;互联网金融;深股通
920415,18,920415.BJ,151,AI应用;飞行汽车(eVTOL);鸿蒙概念;车联网(车路协同);数字经济;股权转让(并购重组);阿里巴巴概念;融资融券;百度概念;拼多多概念;卫星导航;信创;互联网金融;抖音概念(字节概念);人工智能;DeepSeek概念;低空经济;AI智能体
688696,13,688696.SH,17,手机游戏;跨境电商;智能家居;百度概念;机器视觉;智能座舱;专精特新;新能源汽车;西部大开发;AI眼镜;消费电子概念;融资融券;沪股通
601992,15,601992.SH,17,房屋检测;京津冀一体化;水泥概念;商业航天;雄安新区;创投;装配式建筑;一带一路;物业管理;国企改革;可控核聚变;固废处理;储能;沪股通;融资融券
000576,5,000576.SZ,33,军民融合;军工;军工信息化;第三代半导体;2025年报预增
688098,6,688098.SH,17,创新药;动物疫苗;合成生物;宠物经济;回购增持再贷款概念;融资融券
002958,2,002958.SZ,33,深股通;融资融券
002132,7,002132.SZ,33,有机硅概念;硅能源;黄金概念;光伏概念;特高压;深股通;融资融券
603551,4,603551.SH,17,跨境电商;智能家居;家用电器;华为概念
688561,24,688561.SH,17,华为欧拉;信创;数据安全;华为鲲鹏;云计算;网络安全;AI智能体;AIGC概念;鸿蒙概念;国资云;区块链;数字货币;跨境支付(CIPS);DeepSeek概念;人工智能;数字经济;车联网(车路协同);量子科技;物联网;星闪概念;军工;AI应用;沪股通;融资融券
600212,15,600212.SH,17,换电概念;储能;专精特新;充电桩;新能源汽车;机器人概念;无人机;一带一路;高压快充;宁德时代概念;回购增持再贷款概念;新疆振兴;人工智能;沪股通;融资融券
002671,8,002671.SZ,33,地下管网;超超临界发电;新型城镇化;PPP概念;水利;风电;核电;高端装备
920718,3,920718.BJ,151,充电桩;融资融券;家用电器
002590,24,002590.SZ,33,小米汽车;华为汽车;无人驾驶;飞行汽车(eVTOL);长安汽车概念;毫米波雷达;人形机器人;两轮车;比亚迪概念;无线充电;新能源汽车;汽车电子;低空经济;机器人概念;小米概念;车联网(车路协同);军工;工业互联网;回购增持再贷款概念;独角兽概念;百度概念;绿色电力;融资融券;深股通
688619,22,688619.SH,17,量子科技;安防;机器视觉;网络安全;虚拟现实;物联网;专精特新;军工;信创;智慧灯杆;智慧城市;人脸识别;机器人概念;人工智能;福建自贸区;海工装备;多模态AI;土壤修复;海峡两岸;智能医疗;AI应用;融资融券
600883,3,600883.SH,17,西部大开发;人民币贬值受益;股权转让(并购重组)
688620,16,688620.SH,17,智能穿戴;AI眼镜;无线耳机;小米概念;消费电子概念;芯片概念;物联网;智能家居;人脸识别;东数西算(算力);专精特新;人工智能;人民币贬值受益;阿里巴巴概念;DeepSeek概念;融资融券
002598,19,002598.SZ,33,碳纤维;高端装备;军工;核电;储能;军民融合;无人机;污水处理;机器人概念;碳交易;传感器;物联网;数据中心;国企改革;锂电池概念;固态电池;钠离子电池;芯片概念;融资融券
301275,17,301275.SZ,33,云计算;电子纸;人工智能;数字经济;物联网;芯片概念;消费电子概念;专精特新;注册制次新股;机器人概念;人民币贬值受益;海峡两岸;储能;光伏概念;深股通;新股与次新股;融资融券
000659,3,000659.SZ,33,横琴新区;粤港澳大湾区;啤酒概念
600886,8,600886.SH,17,同花顺中特估100;证金持股;抽水蓄能;绿色电力;国企改革;央企国企改革;沪股通;融资融券
300649,8,300649.SZ,33,新型城镇化;雄安新区;PPP概念;共同富裕示范区;水利;碳中和;IP经济(谷子经济);区块链
920792,3,920792.BJ,151,小金属概念;融资融券;专精特新
000060,13,000060.SZ,33,金属铅;金属锌;黄金概念;金属铜;小金属概念;金属钴;金属镍;金属回收;期货概念;国企改革;DeepSeek概念;深股通;融资融券
002482,11,002482.SZ,33,建筑节能;装配式建筑;光伏建筑一体化;深圳国企改革;新型城镇化;国企改革;体育产业;粤港澳大湾区;智能家居;DeepSeek概念;深股通
002237,11,002237.SZ,33,金属铅;金属锌;黄金概念;金属铜;小金属概念;金属回收;磷化工;化肥;深股通;融资融券;国企改革
600732,7,600732.SH,17,BC电池;TOPCON电池;光伏概念;光伏建筑一体化;风电;沪股通;融资融券
301048,7,301048.SZ,33,央企国企改革;高铁;一带一路;国企改革;高端装备;深股通;融资融券
920570,15,920570.BJ,151,量子科技;高端装备;风电;融资融券;芯片概念;军工;机器人概念;光伏概念;专精特新;硅能源;第三代半导体;海工装备;新型工业化;核电;工业母机
601577,2,601577.SH,17,融资融券;沪股通
603439,9,603439.SH,17,流感;医药电商;创新药;阿尔茨海默概念;三胎概念;西部大开发;专精特新;股权转让(并购重组);沪股通
688004,13,688004.SH,17,在线教育;AIGC概念;华为鲲鹏;信创;数据安全;多模态AI;文化传媒概念;数据要素;人工智能;数字孪生;华为概念;回购增持再贷款概念;融资融券
603817,8,603817.SH,17,海峡两岸;福建自贸区;垃圾分类;PPP概念;污水处理;固废处理;绿色电力;国企改革
000790,12,000790.SZ,33,流感;医药电商;合成生物;装配式建筑;眼科医疗;创新药;医美概念;医疗器械概念;西部大开发;氟化工概念;锂电池概念;融资融券
001298,19,001298.SZ,33,存储芯片;MCU芯片;2025年报预增;华为海思概念股;星闪概念;无线耳机;AI眼镜;智能穿戴;汽车电子;芯片概念;小米概念;消费电子概念;传感器;智能家居;机器人概念;物联网;人民币贬值受益;海峡两岸;深股通
301601,4,301601.SZ,33,环氧丙烷;可降解塑料;高端装备;融资融券
600439,5,600439.SH,17,网红经济;跨境电商;参股银行;一带一路;人民币贬值受益
002829,22,002829.SZ,33,卫星导航;军工信息化;商业航天;军民融合;军工;低空经济;无人机;安防;无人驾驶;数字孪生;传感器;海工装备;人工智能;机器人概念;百度概念;智能物流;小米概念;小米汽车;专精特新;人形机器人;新能源汽车;光纤概念
000031,8,000031.SZ,33,物业管理;新型城镇化;国企改革;证金持股;央企国企改革;粤港澳大湾区;深股通;融资融券
601969,20,601969.SH,17,海南自贸区;自由贸易港;金属钴;金属铜;小金属概念;黄金概念;氟化工概念;锂电池概念;旅游概念;固废处理;天然气;参股银行;碳中和;土壤修复;乡村振兴;回购增持再贷款概念;参股保险;创投;沪股通;融资融券
600636,19,600636.SH,22,ST板块;国企改革;职业教育;央企国企改革;机器视觉;语音技术;人工智能;DeepSeek概念;数据要素;星闪概念;鸿蒙概念;在线教育;华为鲲鹏;东数西算(算力);芯片概念;证金持股;多模态AI;英伟达概念;AI应用
000972,9,000972.SZ,33,ST板块;医疗器械概念;乡村振兴;维生素;农业种植;新疆振兴;股权转让(并购重组);西部大开发;国企改革
600960,17,600960.SH,17,减速器;华为汽车;长安汽车概念;中俄贸易概念;汽车热管理;无人机;智能座舱;工业母机;氢能源;新能源汽车;机器人概念;比亚迪概念;新型工业化;汽车电子;国企改革;DeepSeek概念;股权转让(并购重组)
300591,9,300591.SZ,33,露营经济;网红经济;跨境电商;三胎概念;军民融合;军工;粤港澳大湾区;人工智能;腾讯概念
002936,2,002936.SZ,33,深股通;融资融券
301090,7,301090.SZ,33,回购增持再贷款概念;国企改革;央企国企改革;风电;3D打印;融资融券;深股通
000656,6,000656.SZ,33,物业管理;托育服务;ST板块;三胎概念;西部大开发;股权转让(并购重组)
301565,14,301565.SZ,33,固态电池;福建自贸区;海峡两岸;宁德时代概念;锂电池概念;专精特新;消费电子概念;可降解塑料;无人机;合成生物;食品安全;低空经济;深股通;融资融券
002101,19,002101.SZ,33,一体化压铸;华为汽车;新能源汽车;横琴新区;飞行汽车(eVTOL);粤港澳大湾区;比亚迪概念;国企改革;特斯拉概念;创投;低空经济;无人机;宁德时代概念;汽车电子;华为概念;5G;农机;深股通;融资融券
002019,9,002019.SZ,33,创新药;流感;肝炎概念;维生素;合成生物;可降解塑料;光伏概念;深股通;融资融券
600787,14,600787.SH,17,国企改革;统一大市场;冷链物流;中俄贸易概念;央企国企改革;证金持股;一带一路;智能物流;京津冀一体化;物联网;车联网(车路协同);沪股通;融资融券;中字头股票
600881,15,600881.SH,17,物业管理;水泥概念;参股银行;参股券商;禽流感;医药电商;国企改革;创新药;煤炭概念;生物疫苗;体育产业;医疗器械概念;沪股通;融资融券;股权转让(并购重组)
300587,8,300587.SZ,33,机器人概念;固态电池;专精特新;高铁;液冷服务器;锂电池概念;融资融券;深股通
002523,17,002523.SZ,33,军工;海工装备;核电;水利;华为概念;机器人概念;一带一路;雅下水电概念;风电;国企改革;体育产业;回购增持再贷款概念;固废处理;冰雪产业;2025年报预增;深股通;融资融券
300029,4,300029.SZ,33,光伏建筑一体化;ST板块;光伏概念;风电
002997,11,002997.SZ,33,一体化压铸;华为汽车;小米汽车;新能源汽车;机器人概念;新型工业化;比亚迪概念;专精特新;人工智能;深股通;融资融券
600027,11,600027.SH,17,超超临界发电;证金持股;绿色电力;煤炭概念;国企改革;虚拟电厂;央企国企改革;风电;沪股通;融资融券;股权转让(并购重组)
600130,5,600130.SH,22,ST板块;人脸识别;卫星导航;汽车电子;消费电子概念
600794,10,600794.SH,17,统一大市场;国企改革;航运概念;智能物流;创投;数字经济;长三角一体化;数字货币;数据要素;沪股通
600567,18,600567.SH,17,生物质能发电;参股银行;碳交易;污水处理;碳中和;固废处理;一带一路;智能物流;创投;回购增持再贷款概念;储能;数字经济;工业互联网;比亚迪概念;无人驾驶;小米概念;沪股通;融资融券
000852,18,000852.SZ,33,可燃冰;页岩气;天然气;俄乌冲突概念;雄安新区;国企改革;央企国企改革;一带一路;海工装备;氢能源;高端装备;燃料电池;数字经济;工业互联网;储能;专精特新;深股通;融资融券
603466,25,603466.SH,17,Sora概念(文生视频);虚拟数字人;ChatGPT概念;AIGC概念;NFT概念;文化传媒概念;元宇宙;手机游戏;数据要素;百度概念;空间计算;IP经济(谷子经济);数字经济;网红经济;DeepSeek概念;数字孪生;虚拟现实;旅游概念;华为概念;MR(混合现实);乡村振兴;机器人概念;人形机器人;融资融券;沪股通
600015,4,600015.SH,17,证金持股;跨境支付(CIPS);沪股通;融资融券
688721,4,688721.SH,17,芯片概念;专精特新;沪股通;融资融券
000541,24,000541.SZ,33,参股银行;国企改革;跨境电商;回购增持再贷款概念;养老概念;医疗器械概念;智能家居;智慧灯杆;医美概念;长安汽车概念;海工装备;新能源汽车;证金持股;华为汽车;小米汽车;华为概念;DeepSeek概念;军民融合;小米概念;AI智能体;芯片概念;第三代半导体;深股通;融资融券
600483,10,600483.SH,17,绿色电力;抽水蓄能;国企改革;风电;海峡两岸;福建自贸区;核电;回购增持再贷款概念;沪股通;融资融券
