所属概念数量,market_code,code,所属概念,股票代码
16,17,600292,风电;绿色电力;央企国企改革;碳中和;动力电池回收;土壤修复;国企改革;PPP概念;污水处理;西部大开发;乡村振兴;锂电池概念;期货概念;融资融券;沪股通;股权转让(并购重组),600292.SH
17,33,301121,无线耳机;AI眼镜;消费电子概念;智能音箱;智能穿戴;小米概念;新型烟草(电子烟);专精特新;储能;固态电池;充电桩;锂电池概念;华为概念;钠离子电池;阿里巴巴概念;西部大开发;融资融券,301121.SZ
9,33,300860,文化传媒概念;IP经济(谷子经济);虚拟数字人;元宇宙;旅游概念;虚拟现实;低空经济;深股通;融资融券,300860.SZ
3,17,601825,跨境支付(CIPS);融资融券;沪股通,601825.SH
5,33,002557,乳业;农业种植;回购增持再贷款概念;深股通;融资融券,002557.SZ
5,17,603233,医药电商;医疗器械概念;DeepSeek概念;沪股通;融资融券,603233.SH
14,33,300027,短剧游戏;文化传媒概念;虚拟数字人;网红经济;元宇宙;数字经济;IP经济(谷子经济);抖音概念(字节概念);阿里巴巴概念;腾讯概念;旅游概念;特色小镇;深股通;融资融券,300027.SZ
7,33,300626,家用电器;机器人概念;特斯拉概念;国企改革;新能源汽车;军工;医药电商,300626.SZ
10,17,600409,有机硅概念;消毒剂;钠离子电池;绿色电力;国企改革;光伏概念;京津冀一体化;沪股通;融资融券;华为概念,600409.SH
3,17,600901,国企改革;融资融券;沪股通,600901.SH
33,33,000547,军工信息化;商业航天;卫星导航;军民融合;军工;福建自贸区;无人机;低空经济;海峡两岸;华为欧拉;安防;MR(混合现实);智慧政务;网络安全;华为鲲鹏;数据安全;海工装备;5G;信创;多模态AI;虚拟现实;元宇宙;华为概念;芯片概念;人工智能;数字经济;DeepSeek概念;央企国企改革;风电;国企改革;乡村振兴;深股通;融资融券,000547.SZ
12,33,300087,转基因;大豆;玉米;粮食概念;农业种植;俄乌冲突概念;央企国企改革;乡村振兴;国企改革;一带一路;融资融券;深股通,300087.SZ
14,17,600037,文化传媒概念;云游戏;DeepSeek概念;国资云;智慧城市;国企改革;华为概念;物联网;证金持股;央企国企改革;数据中心;5G;融资融券;沪股通,600037.SH
11,17,603978,氟化工概念;PVDF概念;锂电池概念;储能;一体化压铸;核电;回购增持再贷款概念;芯片概念;军工;商业航天;融资融券,603978.SH
9,17,601588,物业管理;国企改革;养老概念;京津冀一体化;回购增持再贷款概念;数字经济;小米概念;沪股通;融资融券,601588.SH
20,33,300675,深圳国企改革;房屋检测;装配式建筑;新型城镇化;建筑节能;雄安新区;光伏建筑一体化;职业教育;碳中和;乡村振兴;国企改革;水利;智慧城市;数据要素;区块链;粤港澳大湾区;一带一路;虚拟电厂;智能电网;数据中心,300675.SZ
10,33,000766,DeepSeek概念;参股银行;民营医院;工业大麻;阿尔茨海默概念;流感;肝炎概念;创新药;深股通;融资融券,000766.SZ
15,33,002745,MicroLED概念;MiniLED;小米概念;低空经济;机器人概念;智能家居;PCB概念;粤港澳大湾区;人工智能;光伏概念;DeepSeek概念;储能;人民币贬值受益;深股通;融资融券,002745.SZ
6,17,600030,期货概念;证金持股;沪股通;融资融券;同花顺漂亮100;同花顺中特估100,600030.SH
6,17,603363,猪肉;预制菜;冷链物流;海峡两岸;沪股通;摘帽,603363.SH
4,33,002442,煤化工概念;京津冀一体化;工业互联网;阿里巴巴概念,002442.SZ
6,17,601319,中字头股票;同花顺中特估100;国企改革;蚂蚁集团概念;融资融券;沪股通,601319.SH
8,33,300106,乳业;三胎概念;乡村振兴;新疆振兴;养老概念;国企改革;西部大开发;股权转让(并购重组),300106.SZ
10,33,300962,食品安全;净水概念;核污染防治;粤港澳大湾区;幽门螺杆菌概念;国企改革;央企国企改革;专精特新;中字头股票;融资融券,300962.SZ
2,17,605003,共同富裕示范区;人民币贬值受益,605003.SH
9,17,600825,文化传媒概念;AI语料;独角兽概念;无人零售;创投;国企改革;上海国企改革;融资融券;沪股通,600825.SH
14,33,002343,短剧游戏;文化传媒概念;AI语料;手机游戏;AIGC概念;IP经济(谷子经济);腾讯概念;元宇宙;虚拟现实;旅游概念;京津冀一体化;创投;国企改革;AI应用,002343.SZ
12,33,002081,光伏建筑一体化;PPP概念;装配式建筑;新型城镇化;人工智能;智能家居;一带一路;长三角一体化;第三代半导体;芯片概念;深股通;融资融券,002081.SZ
8,33,000912,化肥;煤化工概念;乡村振兴;国企改革;西部大开发;回购增持再贷款概念;深股通;融资融券,000912.SZ
7,33,000926,装配式建筑;新型城镇化;碳交易;碳中和;文化传媒概念;华为概念;融资融券,000926.SZ
35,17,600880,小红书概念;Sora概念(文生视频);短剧游戏;AIGC概念;虚拟数字人;NFT概念;抖音概念(字节概念);AI智能体;文化传媒概念;知识产权保护;手机游戏;网络游戏;阿里巴巴概念;数据要素;百度概念;腾讯概念;数据确权;蚂蚁集团概念;鸿蒙概念;人工智能;区块链;DeepSeek概念;数字经济;互联网金融;智慧城市;虚拟现实;华为概念;跨境电商;旅游概念;乡村振兴;西部大开发;AI应用;国企改革;融资融券;沪股通,600880.SH
15,33,300033,多模态AI;AI语料;ChatGPT概念;AIGC概念;AI智能体;鸿蒙概念;数据要素;互联网金融;人工智能;智能医疗;AI应用;2025年报预增;融资融券;深股通;证金持股,300033.SZ
4,17,603637,碳中和;氢能源;国企改革;天然气,603637.SH
29,17,600105,光纤概念;共封装光学(CPO);可控核聚变;商业航天;超导概念;5G;军工;芯片概念;东数西算(算力);3D打印;数据中心;数据安全;网络安全;海工装备;低空经济;华为概念;核电;比亚迪概念;专精特新;工业互联网;新能源汽车;2025年报预增;华为汽车;风电;长三角一体化;一带一路;沪股通;参股银行;融资融券,600105.SH
15,33,000069,特色小镇;物业管理;旅游概念;参股券商;新型城镇化;冰雪产业;国企改革;IP经济(谷子经济);体育产业;央企国企改革;NFT概念;粤港澳大湾区;DeepSeek概念;深股通;融资融券,000069.SZ
33,33,002878,小红书概念;快手概念;Sora概念(文生视频);NFT概念;Web3.0;短剧游戏;AIGC概念;拼多多概念;虚拟数字人;ChatGPT概念;文化传媒概念;抖音概念(字节概念);网红经济;百度概念;元宇宙;阿里巴巴概念;数据要素;腾讯概念;IP经济(谷子经济);区块链;数字经济;人工智能;虚拟现实;三胎概念;京津冀一体化;体育产业;华为概念;冰雪产业;智能音箱;小米概念;无线耳机;消费电子概念;深股通,002878.SZ
7,17,600928,国企改革;西部大开发;一带一路;跨境支付(CIPS);移动支付;沪股通;融资融券,600928.SH
8,33,300359,职业教育;在线教育;数字经济;DeepSeek概念;人工智能;横琴新区;三胎概念;创投,300359.SZ
10,33,300242,小红书概念;文化传媒概念;互联网保险;网络游戏;抖音概念(字节概念);百度概念;参股保险;粤港澳大湾区;华为概念;小米概念,300242.SZ
5,17,603899,超级品牌;IP经济(谷子经济);智能物流;沪股通;融资融券,603899.SH
2,33,002852,农业种植;乡村振兴,002852.SZ
4,17,600016,高股息精选;跨境支付(CIPS);沪股通;融资融券,600016.SH
14,33,301103,基因测序;合成生物;眼科医疗;跨境电商;民营医院;智能医疗;医药电商;雄安新区;细胞免疫治疗;创新药;乡村振兴;DeepSeek概念;ChatGPT概念;融资融券,301103.SZ
5,33,301293,脑机接口;智能医疗;民营医院;深股通;融资融券,301293.SZ
16,17,600372,国产航母;大飞机;军民融合;商业航天;军工信息化;卫星导航;军工;无人机;低空经济;飞行汽车(eVTOL);央企国企改革;传感器;国企改革;沪股通;融资融券;中字头股票,600372.SH
13,33,002630,新型城镇化;PPP概念;ST板块;光热发电;生物质能发电;碳中和;固废处理;绿色电力;西部大开发;一带一路;超超临界发电;核电;储能,002630.SZ
13,17,600229,文化传媒概念;IP经济(谷子经济);在线教育;数据要素;短剧游戏;AIGC概念;独角兽概念;人工智能;多模态AI;国企改革;虚拟现实;融资融券;沪股通,600229.SH
9,17,688114,AI智能体;智能医疗;脑机接口;基因测序;医疗器械概念;机器人概念;合成生物;沪股通;融资融券,688114.SH
6,33,000838,租售同权;固废处理;污水处理;西部大开发;股权转让(并购重组);融资融券,000838.SZ
11,33,301551,短剧游戏;文化传媒概念;在线教育;抖音概念(字节概念);百度概念;人工智能;华为概念;智能音箱;国企改革;深股通;融资融券,301551.SZ
6,17,601007,预制菜;网红经济;物业管理;参股保险;国企改革;2025年报预增,601007.SH
18,33,000617,数字货币;跨境支付(CIPS);期货概念;创投;信托概念;可控核聚变;一带一路;参股券商;西部大开发;碳中和;新疆振兴;氢能源;国企改革;参股银行;同花顺中特估100;深股通;中字头股票;融资融券,000617.SZ
22,151,920924,AI应用;高铁;网络安全;物业管理;数据中心;智慧城市;数字经济;算力租赁;阿里巴巴概念;智慧灯杆;抖音概念(字节概念);融资融券;车联网(车路协同);区块链;安防;养老概念;信创;5G;东数西算(算力);华为概念;专精特新;人工智能,920924.BJ
4,33,301618,粤港澳大湾区;专精特新;深股通;融资融券,301618.SZ
6,17,600315,跨境电商;三胎概念;合成生物;消毒剂;沪股通;融资融券,600315.SH
5,33,000014,深圳国企改革;物业管理;国企改革;粤港澳大湾区;股权转让(并购重组),000014.SZ
6,17,688398,专精特新;新能源汽车;福建自贸区;家用电器;冷链物流;融资融券,688398.SH
11,33,002035,空气能热泵;净水概念;创投;家用电器;智能家居;粤港澳大湾区;数字经济;鸿蒙概念;无人机;深股通;融资融券,002035.SZ
11,33,300169,建筑节能;露营经济;医疗器械概念;柔性屏(折叠屏);风电;新能源汽车;军工;华为概念;OLED;小米概念;锂电池概念,300169.SZ
7,17,603855,机器人概念;新疆振兴;核电;无人驾驶;军工;5G;沪股通,603855.SH
15,17,600583,天然气;国企改革;绿色电力;央企国企改革;一带一路;风电;海工装备;京津冀一体化;DeepSeek概念;高端装备;数字孪生;数据中心;沪股通;融资融券;机器人概念,600583.SH
2,17,601229,沪股通;融资融券,601229.SH
15,33,000739,流感;创新药;减肥药;CRO概念;仿制药一致性评价;合成生物;宠物经济;医美概念;共同富裕示范区;养老概念;深股通;融资融券;AIGC概念;AI智能体;工业互联网,000739.SZ
27,33,300556,在线教育;虚拟数字人;文化传媒概念;智慧政务;元宇宙;AIGC概念;数据要素;抖音概念(字节概念);云计算;空间计算;职业教育;阿里巴巴概念;数字经济;人工智能;智慧城市;时空大数据;数字孪生;虚拟现实;东数西算(算力);华为概念;MR(混合现实);粤港澳大湾区;机器视觉;雄安新区;商业航天;大飞机;苹果概念,300556.SZ
8,17,603871,统一大市场;PPP概念;冷链物流;一带一路;中俄贸易概念;智能物流;沪股通;融资融券,603871.SH
13,33,300251,文化传媒概念;虚拟数字人;网络游戏;抖音概念(字节概念);AIGC概念;阿里巴巴概念;DeepSeek概念;IP经济(谷子经济);虚拟现实;英伟达概念;AI应用;深股通;融资融券,300251.SZ
1,151,920016,融资融券,920016.BJ
14,17,603180,海峡两岸;福建自贸区;创投;家用电器;智能家居;回购增持再贷款概念;一带一路;人工智能;虚拟数字人;工业互联网;AIGC概念;AI智能体;多模态AI;智能音箱,603180.SH
8,33,002068,PVDF概念;锂电池概念;碳中和;固态电池;国企改革;回购增持再贷款概念;深股通;融资融券,002068.SZ
11,33,300844,新型城镇化;雄安新区;粤港澳大湾区;人工智能;乡村振兴;DeepSeek概念;旅游概念;百度概念;元宇宙;AIGC概念;融资融券,300844.SZ
20,17,600981,物业管理;乡村振兴;中俄贸易概念;预制菜;垃圾分类;冷链物流;统一大市场;海工装备;国企改革;一带一路;跨境电商;绿色电力;参股券商;创投;参股保险;三胎概念;期货概念;医疗器械概念;蚂蚁集团概念;沪股通,600981.SH
11,17,600121,煤炭概念;国企改革;安防;东数西算(算力);机器人概念;工业互联网;DeepSeek概念;数据要素;信创;沪股通;融资融券,600121.SH
11,33,001216,NFT概念;跨境电商;牙科医疗;参股银行;柔性直流输电;华为概念;特高压;人民币贬值受益;智能穿戴;消费电子概念;股权转让(并购重组),001216.SZ
7,33,002242,家用电器;智能家居;净水概念;证金持股;机器人概念;深股通;融资融券,002242.SZ
6,17,600882,乳业;三胎概念;数据要素;AI智能体;沪股通;融资融券,600882.SH
11,33,002723,露营经济;空气能热泵;PPP概念;新型烟草(电子烟);家用电器;跨境电商;储能;医疗器械概念;液冷服务器;军工;宠物经济,002723.SZ
19,17,601216,煤化工概念;水泥概念;可降解塑料;煤炭概念;参股银行;互联网金融;绿色电力;天然气;西部大开发;参股券商;数字经济;统一大市场;智能物流;氢能源;阿里巴巴概念;航运概念;生物疫苗;沪股通;融资融券,601216.SH
2,17,601009,沪股通;融资融券,601009.SH
10,33,000408,盐湖提锂;金属铜;小金属概念;化肥;黄金概念;锂电池概念;西部大开发;国企改革;融资融券;深股通,000408.SZ
13,33,300394,共封装光学(CPO);光纤概念;先进封装;英伟达概念;5G;数据中心;同花顺新质50;华为概念;无人驾驶;专精特新;人民币贬值受益;深股通;融资融券,300394.SZ
11,17,600576,露营经济;冰雪产业;旅游概念;IP经济(谷子经济);文化传媒概念;网络游戏;手机游戏;元宇宙;低空经济;飞行汽车(eVTOL);沪股通,600576.SH
4,17,600285,芬太尼;创新药;沪股通;融资融券,600285.SH
17,17,600251,化肥;盐湖提锂;土地流转;生态农业;农业种植;农村电商;绿色电力;西部大开发;国企改革;乡村振兴;新疆振兴;2025年报预增;食品安全;中俄贸易概念;数字乡村;融资融券;沪股通,600251.SH
17,33,002838,5G;PEEK材料;特斯拉概念;小米概念;专精特新;新能源汽车;比亚迪概念;华为概念;机器人概念;军工;可降解塑料;锂电池概念;预制菜;钛白粉概念;股权转让(并购重组);融资融券;深股通,002838.SZ
25,33,002556,煤化工概念;化肥;玉米;农业种植;土地流转;粮食概念;供销社;农村电商;磷化工;民爆概念;统一大市场;染料;乡村振兴;生物质能发电;装配式建筑;建筑节能;维生素;毛发医疗;创投;互联网金融;医美概念;数字乡村;光伏概念;融资融券;深股通,002556.SZ
