所属概念数量,code,股票代码,所属概念,market_code
12,600490,600490.SH,金属锌;金属铜;黄金概念;金属钴;金属镍;小金属概念;锂电池概念;一带一路;俄乌冲突概念;沪股通;融资融券;2026中报预增,17
44,601868,601868.SH,虚拟电厂;风电;超超临界发电;碳交易;生物质能发电;绿色电力;柔性直流输电;光热发电;算力租赁;特高压;水泥概念;雅下水电概念;阿里巴巴概念;水利;储能;东数西算(算力);海工装备;土壤修复;核电;氢能源;AI智能体;数据中心(AIDC);民爆概念;央企国企改革;新型城镇化;一带一路;燃料电池;低空经济;高端装备;人工智能;军工;华为概念;机器人概念;国企改革;可控核聚变;参股保险;海峡两岸;同花顺中特估100;光纤概念;宁德时代概念;证金持股;中字头股票;融资融券;沪股通,17
5,002548,002548.SZ,猪肉;生态农业;乡村振兴;机器人概念;融资融券,33
3,300641,300641.SZ,锂电池概念;深股通;融资融券,33
27,300252,300252.SZ,光纤概念;铜缆高速连接;F5G概念;共封装光学(CPO);6G概念;WiFi 6;PCB概念;富士康概念;芯片概念;5G;汽车电子;卫星导航;商业航天;毫米波雷达;数据中心(AIDC);军工;无线耳机;新能源汽车;国产航母;东数西算(算力);军民融合;华为概念;粤港澳大湾区;物联网;车联网(车路协同);人工智能;深股通,33
32,300041,300041.SZ,先进封装;芯片概念;华为海思概念股;有机硅概念;BC电池;消费电子概念;钙钛矿电池;小米概念;光伏概念;比亚迪概念;固态电池;宁德时代概念;新能源汽车;PVDF概念;锂电池概念;特斯拉概念;华为概念;大飞机;军工;华为汽车;低空经济;小米汽车;高铁;风电;建筑节能;人工智能;光伏建筑一体化;创投;雄安新区;PCB概念;深股通;融资融券,33
5,000750,000750.SZ,期货概念;国企改革;西部大开发;深股通;融资融券,33
40,688327,688327.SH,华为欧拉;ChatGPT概念;多模态AI;虚拟数字人;云计算;华为昇腾;数据确权;智慧政务;AIGC概念;人脸识别;信创;AI应用;鸿蒙概念;AI智能体;算力租赁;元宇宙;网络安全;区块链;智慧城市;DeepSeek概念;跨境支付(CIPS);互联网金融;人工智能;无人零售;车联网(车路协同);东数西算(算力);机器视觉;智能医疗;华为概念;智能电网;机器人概念;人形机器人;AI PC;养老概念;无人驾驶;专精特新;无人机;芯片概念;沪股通;融资融券,17
9,920576,920576.BJ,专精特新;商业航天;可控核聚变;西部大开发;核电;海工装备;融资融券;国企改革;卫星导航,151
10,000537,000537.SZ,绿色电力;风电;光热发电;储能;新疆振兴;央企国企改革;国企改革;京津冀一体化;深股通;融资融券,33
7,002192,002192.SZ,锂电池概念;储能;粤港澳大湾区;比亚迪概念;深股通;2026中报预增;融资融券,33
15,002389,002389.SZ,军民融合;央企国企改革;国企改革;人工智能;军工;智能物流;低空经济;无人机;人民币贬值受益;碳纤维;光伏概念;柔性屏(折叠屏);MiniLED;深股通;融资融券,33
4,603262,603262.SH,三胎概念;AI智能体;人民币贬值受益;融资融券,17
23,300895,300895.SZ,算力租赁;国资云;云计算;数据确权;东数西算(算力);数据安全;网络安全;抖音概念(字节概念);阿里巴巴概念;电力物联网;数据要素;数据中心(AIDC);数字孪生;数字经济;DeepSeek概念;物联网;量子科技;华为概念;京津冀一体化;核电;国企改革;深股通;融资融券,33
14,301210,301210.SZ,减速器;人形机器人;比亚迪概念;宁德时代概念;新能源汽车;传感器;锂电池概念;小米概念;储能;金属镍;小金属概念;2026中报预增;深股通;融资融券,33
24,601222,601222.SH,虚拟电厂;绿色电力;光伏建筑一体化;华为数字能源;风电;电力物联网;智能电网;储能;TOPCON电池;充电桩;东数西算(算力);蚂蚁集团概念;区块链;光伏概念;氢能源;量子科技;人工智能;物联网;华为概念;锂电池概念;低空经济;飞行汽车(eVTOL);沪股通;融资融券,17
6,301056,301056.SZ,中俄贸易概念;新型城镇化;一带一路;物联网;人脸识别;融资融券,33
12,605123,605123.SH,航空发动机;卫星导航;大飞机;商业航天;军工;可控核聚变;海工装备;核电;专精特新;风电;沪股通;融资融券,17
8,000656,000656.SZ,托育服务;三胎概念;物业管理;西部大开发;新型城镇化;电子竞技;摘帽;股权转让(并购重组),33
18,601789,601789.SH,国资云;东数西算(算力);腾讯概念;阿里巴巴概念;数据中心(AIDC);区块链;百度概念;房屋检测;水利;新型城镇化;装配式建筑;PPP概念;低空经济;地下管网;国企改革;参股券商;沪股通;融资融券,17
9,601069,601069.SH,黄金概念;金属铜;小金属概念;2026一季报预增;西部大开发;国企改革;沪股通;2026中报预增;融资融券,17
24,600288,600288.SH,太赫兹;量子科技;机器视觉;专精特新;无人机;6G概念;机器人概念;华为概念;人工智能;元宇宙;芯片概念;腾讯概念;数据要素;AIGC概念;京津冀一体化;智能医疗;宁德时代概念;AI视频;虚拟数字人;华为手机;眼科医疗;期货概念;融资融券;沪股通,17
4,300483,300483.SZ,俄乌冲突概念;天然气;深股通;股权转让(并购重组),33
6,601100,601100.SH,高端装备;无人驾驶;中国AI 50;同花顺漂亮100;沪股通;融资融券,17
14,000060,000060.SZ,金属锌;金属铅;金属钴;金属铜;金属镍;黄金概念;小金属概念;金属回收;DeepSeek概念;国企改革;深股通;融资融券;期货概念;2026中报预增,33
19,600372,600372.SH,国产航母;军民融合;央企国企改革;大飞机;军工信息化;国企改革;军工;低空经济;无人机;飞行汽车(eVTOL);卫星导航;商业航天;新能源汽车;传感器;芯片概念;光纤概念;沪股通;融资融券;中字头股票,17
8,600491,600491.SH,PPP概念;装配式建筑;房屋检测;光伏建筑一体化;新型城镇化;ST板块;水利;长三角一体化,22
12,301538,301538.SZ,液冷服务器;专精特新;比亚迪概念;人形机器人;新能源汽车;机器人概念;粤港澳大湾区;储能;医疗器械概念;一带一路;深股通;融资融券,33
8,300214,300214.SZ,算力租赁;东数西算(算力);丙烯酸;数据中心(AIDC);液冷服务器;DeepSeek概念;专精特新;新疆振兴,33
8,920062,920062.BJ,数据中心(AIDC);参股银行;军工;储能;光伏概念;专精特新;智能电网;融资融券,151
13,300046,300046.SZ,第三代半导体;芯片概念;光伏概念;专精特新;特高压;柔性直流输电;充电桩;储能;海工装备;国企改革;股权转让(并购重组);深股通;融资融券,33
15,600893,600893.SH,国产航母;航空发动机;大飞机;无人机;军工;低空经济;高端装备;数据中心(AIDC);央企国企改革;西部大开发;国企改革;同花顺漂亮100;沪股通;融资融券;2026中报预增,17
8,000690,000690.SZ,超超临界发电;绿色电力;风电;参股券商;深股通;融资融券;高股息精选;创投,33
5,000686,000686.SZ,期货概念;证金持股;深股通;融资融券;2026中报预增,33
9,002029,002029.SZ,跨境电商;参股保险;互联网保险;AI应用;数字经济;证金持股;海峡两岸;深股通;融资融券,33
31,688228,688228.SH,华为昇腾;华为鲲鹏;数据安全;财税数字化;信创;云计算;智慧政务;多模态AI;ChatGPT概念;AI视频;语音技术;AI语料;AI智能体;数据要素;AIGC概念;东数西算(算力);元宇宙;AI应用;虚拟数字人;虚拟现实;华为概念;人工智能;DeepSeek概念;知识产权保护;卫星导航;虚拟电厂;专精特新;文化传媒概念;沪股通;股权转让(并购重组);融资融券,17
7,002670,002670.SZ,期货概念;参股券商;区块链;国企改革;深股通;股权转让(并购重组);融资融券,33
5,603798,603798.SH,氢能源;燃料电池;军民融合;军工,17
39,000969,000969.SZ,航空发动机;稀土永磁;大飞机;小金属概念;无线充电;可控核聚变;商业航天;3D打印;碳纤维;飞行汽车(eVTOL);军工;核电;MicroLED概念;核污染防治;华为手机;低空经济;苹果概念;第三代半导体;海工装备;OLED;芯片概念;中芯国际概念;比亚迪概念;新能源汽车;小米概念;燃料电池;5G;固态电池;机器人概念;氢能源;华为概念;央企国企改革;一带一路;创投;国企改革;京津冀一体化;深股通;融资融券;PCB概念,33
13,300034,300034.SZ,大飞机;航空发动机;军民融合;军工;商业航天;核电;3D打印;央企国企改革;京津冀一体化;特钢概念;国企改革;融资融券;深股通,33
27,300244,300244.SZ,DRG/DIP;AI应用;细胞免疫治疗;猴痘概念;ChatGPT概念;AIGC概念;AI智能体;数据要素;基因测序;CRO概念;智能医疗;多模态AI;职业教育;DeepSeek概念;三胎概念;养老概念;阿尔茨海默概念;肝炎概念;人工智能;阿里巴巴概念;辅助生殖;共同富裕示范区;医疗器械概念;冷链物流;华为概念;深股通;融资融券,33
11,301602,301602.SZ,宠物经济;智能医疗;医疗器械概念;水利;人工智能;人民币贬值受益;核电;机器人概念;专精特新;深股通;融资融券,33
5,605507,605507.SH,合成生物;流感;宠物经济;幽门螺杆菌概念;沪股通,17
5,600426,600426.SH,化肥;煤化工概念;国企改革;沪股通;融资融券,17
19,603271,603271.SH,锂电池概念;家用电器;钠离子电池;高铁;华为概念;固态电池;宁德时代概念;低空经济;比亚迪概念;储能;绿色电力;消费电子概念;新能源汽车;数据中心(AIDC);5G;PCB概念;2026中报预增;沪股通;融资融券,17
19,002927,002927.SZ,智能电网;虚拟电厂;高压快充;腾讯概念;核电;充电桩;数据中心(AIDC);商业航天;储能;5G;军工;工业互联网;数字经济;专精特新;光伏概念;比亚迪概念;西部大开发;高铁;PCB概念,33
8,301571,301571.SZ,商业航天;军工;卫星导航;芯片概念;专精特新;无人机;深股通;融资融券,33
9,000506,000506.SZ,黄金概念;金属铜;小金属概念;一带一路;股权转让(并购重组);人民币贬值受益;国企改革;2026中报预增;深股通,33
9,002773,002773.SZ,创新药;阿尔茨海默概念;眼科医疗;合成生物;医疗器械概念;西部大开发;深股通;融资融券,33
6,300833,300833.SZ,人民币贬值受益;专精特新;粤港澳大湾区;机器视觉;文化传媒概念;深股通,33
9,002020,002020.SZ,创新药;仿制药一致性评价;阿尔茨海默概念;肝炎概念;眼科医疗;医疗器械概念;共同富裕示范区;深股通;融资融券,33
14,600021,600021.SH,超超临界发电;虚拟电厂;碳交易;绿色电力;风电;央企国企改革;核电;储能;证金持股;沪股通;融资融券;国企改革;氢能源;一带一路,17
20,300162,300162.SZ,MicroLED概念;足球概念;柔性屏(折叠屏);元宇宙;在线教育;MiniLED;智能家居;体育产业;安防;人工智能;商业航天;专精特新;DeepSeek概念;消费电子概念;人民币贬值受益;粤港澳大湾区;海峡两岸;先进封装;玻璃基板;芯片概念,33
7,301665,301665.SZ,草甘膦;生态农业;一带一路;人民币贬值受益;氟化工概念;深股通;融资融券,33
9,603026,603026.SH,氟化工概念;环氧丙烷;锂电池概念;宁德时代概念;燃料电池;国企改革;新能源汽车;沪股通;融资融券,17
22,601689,601689.SH,人形机器人;汽车热管理;同花顺新质50;华为汽车;新型工业化;特斯拉概念;一体化压铸;小米汽车;智能座舱;机器人概念;无人驾驶;比亚迪概念;新能源汽车;汽车电子;小米概念;英伟达概念;液冷服务器;中国AI 50;数据中心(AIDC);同花顺出海50;沪股通;融资融券,17
5,688351,688351.SH,医疗器械概念;智能医疗;专精特新;沪股通;融资融券,17
22,001365,001365.SZ,注册制次新股;两轮车;一带一路;长安汽车概念;工业互联网;低空经济;储能;机器人概念;国企改革;比亚迪概念;新能源汽车;无人驾驶;人形机器人;宁德时代概念;智能座舱;汽车电子;无线充电;PCB概念;新型工业化;深股通;新股与次新股;融资融券,33
10,600863,600863.SH,超超临界发电;煤炭概念;高股息精选;绿色电力;国企改革;风电;央企国企改革;西部大开发;沪股通;融资融券,17
20,600596,600596.SH,草甘膦;有机硅概念;硅能源;锂电池概念;大豆;2026一季报预增;光伏概念;转基因;玉米;华为概念;液冷服务器;乡村振兴;农业种植;共同富裕示范区;光纤概念;东数西算(算力);人形机器人;沪股通;融资融券;2026中报预增,17
14,603178,603178.SH,减速器;汽车热管理;飞行汽车(eVTOL);机器人概念;低空经济;长安汽车概念;共同富裕示范区;数字经济;无人驾驶;华为汽车;新能源汽车;比亚迪概念;融资融券;沪股通,17
18,600685,600685.SH,中船系;国产航母;央企国企改革;海工装备;军民融合;国企改革;风电;军工;粤港澳大湾区;工业互联网;商业航天;同花顺中特估100;数据中心(AIDC);2026一季报预增;沪股通;2026中报预增;中字头股票;融资融券,17
15,002497,002497.SZ,固态电池;锂电池概念;宁德时代概念;民爆概念;西部大开发;军民融合;比亚迪概念;军工;特斯拉概念;工业互联网;机器人概念;雅下水电概念;深股通;2026中报预增;融资融券,33
5,601901,601901.SH,期货概念;证金持股;互联网金融;沪股通;融资融券,17
15,000601,000601.SZ,抽水蓄能;生物质能发电;绿色电力;东数西算(算力);数据中心(AIDC);充电桩;储能;深股通;新能源汽车;长安汽车概念;比亚迪概念;减速器;国企改革;2026中报预增;融资融券,33
18,300676,300676.SZ,基因测序;猴痘概念;肝炎概念;智能医疗;辅助生殖;阿尔茨海默概念;三胎概念;流感;合成生物;医疗器械概念;数据要素;区块链;创投;医药电商;粤港澳大湾区;一带一路;深股通;融资融券,33
30,600703,600703.SH,共封装光学(CPO);第三代半导体;MicroLED概念;MiniLED;汽车芯片;先进封装;AI眼镜;芯片概念;5G;消费电子概念;苹果概念;光伏概念;数据中心(AIDC);小米概念;卫星导航;商业航天;充电桩;比亚迪概念;无人驾驶;新能源汽车;华为汽车;安防;低空经济;海峡两岸;数字经济;福建自贸区;金属回收;沪股通;融资融券;同花顺漂亮100,17
15,002466,002466.SZ,盐湖提锂;小金属概念;固态电池;动力电池回收;化肥;锂电池概念;2026一季报预增;西部大开发;同花顺漂亮100;特斯拉概念;新能源汽车;深股通;融资融券;证金持股;2026中报预增,33
5,603779,603779.SH,白酒概念;乡村振兴;农业种植;国企改革;股权转让(并购重组),17
17,601139,601139.SH,天然气;证金持股;绿色电力;POE胶膜;国企改革;深圳国企改革;氢能源;DeepSeek概念;华为数字能源;燃料电池;智慧城市;沪股通;融资融券;百度概念;固态电池;光伏概念;数据中心(AIDC),17
